thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,phase_pre_lu_som,phase_lu_som,phase_lu_chinh_vu,phase_tai_tich,is_event_month,luu_luong_den_ho_m3_s_capped_month_median,luu_luong_den_ho_m3_s_capped_pct_in_month,luu_luong_den_ho_m3_s_capped
7/5/2025 18:00,103.22,3534,2366,0,2366,0,1,0,0,1,3437.5,0.574596774,3534
7/5/2025 19:00,103.25,3887,2365,0,2365,0,1,0,0,1,3437.5,0.693380376,3887
7/5/2025 20:00,103.28,3787,2366,0,2366,0,1,0,0,1,3437.5,0.632392473,3787
7/5/2025 21:00,103.31,3608,2086,0,2086,0,1,0,0,1,3437.5,0.586189516,3608
7/5/2025 22:00,103.35,3771,1745,0,1745,0,1,0,0,1,3437.5,0.628864247,3771
7/5/2025 23:00,103.39,3710,1683,0,1683,0,1,0,0,1,3437.5,0.618615591,3710
7/6/2025 0:00,103.44,3870,1540,0,1540,0,1,0,0,1,3437.5,0.667002688,3870
7/6/2025 1:00,103.49,3784,1253,0,1253,0,1,0,0,1,3437.5,0.63172043,3784
7/6/2025 2:00,103.55,3827,992,0,992,0,1,0,0,1,3437.5,0.639952957,3827
7/6/2025 3:00,103.61,3619,784,0,784,0,1,0,0,1,3437.5,0.587365591,3619
7/6/2025 4:00,103.67,3727,690,0,690,0,1,0,0,1,3437.5,0.620295699,3727
7/6/2025 5:00,103.73,3626,691,0,691,0,1,0,0,1,3437.5,0.588205645,3626
7/6/2025 6:00,103.79,3575,688,0,688,0,1,0,0,1,3437.5,0.578797043,3575
7/6/2025 7:00,103.85,3719,683,0,683,0,1,0,0,1,3437.5,0.619623656,3719
7/6/2025 8:00,103.91,3777,740,0,740,0,1,0,0,1,3437.5,0.630208333,3777
7/6/2025 9:00,103.96,3393,861,0,861,0,1,0,0,1,3437.5,0.467741935,3393
7/6/2025 10:00,103.99,3363,1690,0,1690,0,1,0,0,1,3437.5,0.438844086,3363
7/6/2025 11:00,104.02,3733,2349,0,2349,0,1,0,0,1,3437.5,0.620967742,3733
7/6/2025 12:00,104.04,3380,2353,0,2353,0,1,0,0,1,3437.5,0.456149194,3380
7/6/2025 13:00,104.06,3355,2329,0,2329,0,1,0,0,1,3437.5,0.431787634,3355
7/6/2025 14:00,104.08,3347,2321,0,2321,0,1,0,0,1,3437.5,0.422547043,3347
7/6/2025 15:00,104.1,3361,2334,0,2334,0,1,0,0,1,3437.5,0.437836022,3361
7/6/2025 16:00,104.12,3357,2330,0,2330,0,1,0,0,1,3437.5,0.434307796,3357
7/6/2025 17:00,104.15,3868,2331,0,2331,0,1,0,0,1,3437.5,0.66515457,3868
7/6/2025 18:00,104.17,3464,2336,0,2336,0,1,0,0,1,3437.5,0.561155914,3464
7/6/2025 19:00,104.2,3871,2334,0,2334,0,1,0,0,1,3437.5,0.668178763,3871
7/6/2025 20:00,104.23,3871,2334,0,2334,0,1,0,0,1,3437.5,0.668178763,3871
7/6/2025 21:00,104.26,3748,2211,0,2211,0,1,0,0,1,3437.5,0.623991935,3748
7/6/2025 22:00,104.31,4074,1721,0,1721,0,1,0,0,1,3437.5,0.860215054,4074
7/6/2025 23:00,104.37,3969,1055,0,1055,0,1,0,0,1,3437.5,0.844758065,3969
7/7/2025 0:00,104.43,3777,710,0,710,0,1,0,0,1,3437.5,0.630208333,3777
7/7/2025 1:00,104.49,3742,675,0,675,0,1,0,0,1,3437.5,0.622647849,3742
7/7/2025 2:00,104.55,3752,685,0,685,0,1,0,0,1,3437.5,0.625336022,3752
7/7/2025 3:00,104.6,3281,724,0,724,0,1,0,0,1,3437.5,0.396841398,3281
7/7/2025 4:00,104.6,770,763,0,763,0,1,0,0,1,3437.5,0.330477151,2843.728578
7/7/2025 5:00,104.6,766,759,0,759,0,1,0,0,1,3437.5,0.330477151,2843.728578
7/7/2025 6:00,104.61,1234,717,0,717,0,1,0,0,1,3437.5,0.330477151,2843.728578
7/7/2025 7:00,104.66,3156,854,0,854,0,1,0,0,1,3437.5,0.386760753,3156
7/7/2025 8:00,104.7,3465,1674,0,1674,0,1,0,0,1,3437.5,0.561491935,3465
7/7/2025 9:00,104.74,3823,2031,0,2031,0,1,0,0,1,3437.5,0.639448925,3823
7/7/2025 10:00,104.78,3803,1756,0,1756,0,1,0,0,1,3437.5,0.634744624,3803
7/7/2025 11:00,104.81,3489,1952,0,1952,0,1,0,0,1,3437.5,0.567540323,3489
7/7/2025 12:00,104.83,3300,2274,0,2274,0,1,0,0,1,3437.5,0.399697581,3300
7/7/2025 13:00,104.85,3349,2323,0,2323,0,1,0,0,1,3437.5,0.425571237,3349
7/7/2025 14:00,104.88,3850,2313,0,2313,0,1,0,0,1,3437.5,0.652889785,3850
7/7/2025 15:00,104.9,3338,2311,0,2311,0,1,0,0,1,3437.5,0.413138441,3338
7/7/2025 16:00,104.92,3388,2310,0,2310,0,1,0,0,1,3437.5,0.463373656,3388
7/7/2025 17:00,104.95,3796,2311,0,2311,0,1,0,0,1,3437.5,0.633400538,3796
7/7/2025 18:00,104.98,3859,2322,0,2322,0,1,0,0,1,3437.5,0.658602151,3859
7/7/2025 19:00,105.01,3875,2323,0,2323,0,1,0,0,1,3437.5,0.673723118,3875
7/7/2025 20:00,105.04,3875,2323,0,2323,0,1,0,0,1,3437.5,0.673723118,3875
7/7/2025 21:00,105.07,3875,2324,0,2324,0,1,0,0,1,3437.5,0.673723118,3875
7/7/2025 22:00,105.11,4389,2322,0,2322,0,1,0,0,1,3437.5,0.88844086,4389
7/7/2025 23:00,105.14,3875,2323,0,2323,0,1,0,0,1,3437.5,0.673723118,3875
7/8/2025 0:00,105.17,3848,2296,0,2296,0,1,0,0,1,3437.5,0.651545699,3848
7/8/2025 1:00,105.2,3847,2295,0,2295,0,1,0,0,1,3437.5,0.650537634,3847
7/8/2025 2:00,105.23,3874,2322,0,2322,0,1,0,0,1,3437.5,0.671706989,3874
7/8/2025 3:00,105.26,3872,2320,0,2320,0,1,0,0,1,3437.5,0.669522849,3872
7/8/2025 4:00,105.29,3872,2320,0,2320,0,1,0,0,1,3437.5,0.669522849,3872
7/8/2025 5:00,105.32,3870,2319,0,2319,0,1,0,0,1,3437.5,0.667002688,3870
7/8/2025 6:00,105.35,3870,2318,0,2318,0,1,0,0,1,3437.5,0.667002688,3870
7/8/2025 7:00,105.37,3459,2319,0,2319,0,1,0,0,1,3437.5,0.559811828,3459
7/8/2025 8:00,105.39,3457,2317,0,2317,0,1,0,0,1,3437.5,0.559307796,3457
7/8/2025 9:00,105.41,3347,2311,0,2311,0,1,0,0,1,3437.5,0.422547043,3347
7/8/2025 10:00,105.43,3348,2311,0,2311,0,1,0,0,1,3437.5,0.424227151,3348
7/8/2025 11:00,105.45,3325,2285,0,2285,0,1,0,0,1,3437.5,0.404905914,3325
7/8/2025 12:00,105.47,3476,2285,0,2285,0,1,0,0,1,3437.5,0.56468414,3476
7/8/2025 13:00,105.49,3506,2315,0,2315,0,1,0,0,1,3437.5,0.572412634,3506
7/8/2025 14:00,105.52,3762,2313,0,2313,0,1,0,0,1,3437.5,0.626680108,3762
7/8/2025 15:00,105.54,3350,2313,0,2313,0,1,0,0,1,3437.5,0.42641129,3350
7/8/2025 16:00,105.56,3353,2316,0,2316,0,1,0,0,1,3437.5,0.429435484,3353
7/8/2025 17:00,105.58,3352,2316,0,2316,0,1,0,0,1,3437.5,0.428259409,3352
7/8/2025 18:00,105.6,3353,2316,0,2316,0,1,0,0,1,3437.5,0.429435484,3353
7/8/2025 19:00,105.62,3357,2320,0,2320,0,1,0,0,1,3437.5,0.434307796,3357
7/8/2025 20:00,105.64,3356,2319,0,2319,0,1,0,0,1,3437.5,0.43296371,3356
7/8/2025 21:00,105.66,3353,2316,0,2316,0,1,0,0,1,3437.5,0.429435484,3353
7/8/2025 22:00,105.68,3351,2314,0,2314,0,1,0,0,1,3437.5,0.427419355,3351
7/8/2025 23:00,105.71,3837,2286,0,2286,0,1,0,0,1,3437.5,0.64516129,3837
7/9/2025 0:00,105.74,3830,2278,0,2278,0,1,0,0,1,3437.5,0.640961022,3830
7/9/2025 1:00,105.77,3858,2306,0,2306,0,1,0,0,1,3437.5,0.657594086,3858
7/9/2025 2:00,105.8,3867,2315,0,2315,0,1,0,0,1,3437.5,0.663810484,3867
7/9/2025 3:00,105.83,3868,2316,0,2316,0,1,0,0,1,3437.5,0.66515457,3868
7/9/2025 4:00,105.85,3350,2314,0,2314,0,1,0,0,1,3437.5,0.42641129,3350
7/9/2025 5:00,105.88,3864,2312,0,2312,0,1,0,0,1,3437.5,0.661962366,3864
7/9/2025 6:00,105.91,3822,2270,0,2270,0,1,0,0,1,3437.5,0.639112903,3822
7/9/2025 7:00,105.94,3821,2269,0,2269,0,1,0,0,1,3437.5,0.63844086,3821
7/9/2025 8:00,105.97,3860,2308,0,2308,0,1,0,0,1,3437.5,0.659442204,3860
7/9/2025 9:00,105.99,3343,2306,0,2306,0,1,0,0,1,3437.5,0.41750672,3343
7/9/2025 10:00,106.01,3354,2307,0,2307,0,1,0,0,1,3437.5,0.43077957,3354
7/9/2025 11:00,106.03,3343,2296,0,2296,0,1,0,0,1,3437.5,0.41750672,3343
7/9/2025 12:00,106.05,3341,2295,0,2295,0,1,0,0,1,3437.5,0.415322581,3341
7/9/2025 13:00,106.07,3344,2298,0,2298,0,1,0,0,1,3437.5,0.419018817,3344
7/9/2025 14:00,106.1,3863,2296,0,2296,0,1,0,0,1,3437.5,0.661626344,3863
7/9/2025 15:00,106.13,3611,2304,0,2304,0,1,0,0,1,3437.5,0.586861559,3611
7/9/2025 16:00,106.14,3372,3904,1599,2305,0,1,0,0,1,3437.5,0.448420699,3372
7/9/2025 17:00,106.13,3343,3857,1599,2258,0,1,0,0,1,3437.5,0.41750672,3343
7/9/2025 18:00,106.11,3043,3868,1599,2269,0,1,0,0,1,3437.5,0.377688172,3043
7/9/2025 19:00,106.1,3259,3928,1599,2329,0,1,0,0,1,3437.5,0.393985215,3259
7/9/2025 20:00,106.08,3103,3928,1599,2329,0,1,0,0,1,3437.5,0.381048387,3103
7/9/2025 21:00,106.08,3664,3917,1599,2318,0,1,0,0,1,3437.5,0.609543011,3664
7/9/2025 22:00,106.09,4160,3894,1599,2295,0,1,0,0,1,3437.5,0.865423387,4160
7/9/2025 23:00,106.08,3393,3906,1599,2307,0,1,0,0,1,3437.5,0.467741935,3393
7/10/2025 0:00,106.06,3313,3930,1599,2331,0,1,0,0,1,3437.5,0.402553763,3313
7/10/2025 1:00,106.04,3207,3929,1599,2330,0,1,0,0,1,3437.5,0.389112903,3207
7/10/2025 2:00,106.03,3414,3928,1599,2329,0,1,0,0,1,3437.5,0.488071237,3414
7/10/2025 3:00,106.02,3413,3927,1599,2328,0,1,0,0,1,3437.5,0.487567204,3413
7/10/2025 4:00,106.01,3400,3913,1599,2314,0,1,0,0,1,3437.5,0.473958333,3400
7/10/2025 5:00,106.01,3923,3916,1599,2317,0,1,0,0,1,3437.5,0.734711022,3923
7/10/2025 6:00,106.01,3889,3882,1599,2283,0,1,0,0,1,3437.5,0.694892473,3889
7/10/2025 7:00,106.01,3887,3880,1599,2281,0,1,0,0,1,3437.5,0.693380376,3887
7/10/2025 8:00,106.01,3868,3861,1599,2262,0,1,0,0,1,3437.5,0.66515457,3868
7/10/2025 9:00,106.01,3839,3832,1599,2233,0,1,0,0,1,3437.5,0.646337366,3839
7/10/2025 10:00,106.01,3907,3900,1599,2301,0,1,0,0,1,3437.5,0.715053763,3907
7/10/2025 11:00,106,3418,3931,1598,2333,0,1,0,0,1,3437.5,0.489751344,3418
7/10/2025 12:00,105.99,3423,3931,1598,2333,0,1,0,0,1,3437.5,0.494623656,3423
7/10/2025 13:00,105.98,3421,3929,1598,2331,0,1,0,0,1,3437.5,0.492943548,3421
7/10/2025 14:00,105.98,3890,3883,1598,2285,0,1,0,0,1,3437.5,0.69640457,3890
7/10/2025 15:00,105.97,3423,3932,1598,2334,0,1,0,0,1,3437.5,0.494623656,3423
7/10/2025 16:00,105.97,3937,3930,1598,2332,0,1,0,0,1,3437.5,0.762600806,3937
7/10/2025 17:00,105.96,3417,3925,1598,2327,0,1,0,0,1,3437.5,0.489079301,3417
7/10/2025 18:00,105.96,3936,3929,1598,2331,0,1,0,0,1,3437.5,0.757728495,3936
7/10/2025 19:00,105.96,3932,3925,1598,2327,0,1,0,0,1,3437.5,0.744959677,3932
7/10/2025 20:00,105.96,3920,3913,1598,2315,0,1,0,0,1,3437.5,0.729670699,3920
7/10/2025 21:00,105.96,3939,3932,1598,2334,0,1,0,0,1,3437.5,0.774697581,3939
7/10/2025 22:00,105.96,3940,3933,1598,2335,0,1,0,0,1,3437.5,0.780745968,3940
7/10/2025 23:00,105.96,3938,3931,1598,2333,0,1,0,0,1,3437.5,0.768817204,3938
7/11/2025 0:00,105.96,3923,3916,1627,2289,0,1,0,0,1,3437.5,0.734711022,3923
7/11/2025 1:00,105.96,3902,3895,1627,2268,0,1,0,0,1,3437.5,0.710181452,3902
7/11/2025 2:00,105.96,3946,3939,1627,2312,0,1,0,0,1,3437.5,0.793178763,3946
7/11/2025 3:00,105.96,3966,3959,1627,2332,0,1,0,0,1,3437.5,0.842405914,3966
7/11/2025 4:00,105.96,3968,3961,1627,2334,0,1,0,0,1,3437.5,0.843581989,3968
7/11/2025 5:00,105.96,3969,3962,1627,2335,0,1,0,0,1,3437.5,0.844758065,3969
7/11/2025 6:00,105.95,3452,3960,1627,2333,0,1,0,0,1,3437.5,0.557123656,3452
7/11/2025 7:00,105.94,3422,3916,1598,2318,0,1,0,0,1,3437.5,0.493783602,3422
7/11/2025 8:00,105.94,3919,3912,1598,2314,0,1,0,0,1,3437.5,0.727822581,3919
7/11/2025 9:00,105.95,4447,3925,1598,2327,0,1,0,0,1,3437.5,0.911962366,4447
7/11/2025 10:00,105.96,4445,3923,1598,2325,0,1,0,0,1,3437.5,0.911626344,4445
7/11/2025 11:00,105.97,4396,3874,1598,2276,0,1,0,0,1,3437.5,0.890288978,4396
7/11/2025 12:00,105.97,3881,3874,1598,2276,0,1,0,0,1,3437.5,0.683971774,3881
7/11/2025 13:00,105.97,3937,3930,1598,2332,0,1,0,0,1,3437.5,0.762600806,3937
7/11/2025 14:00,105.98,4453,3931,1598,2333,0,1,0,0,1,3437.5,0.914482527,4453
7/11/2025 15:00,105.99,4450,3929,1598,2331,0,1,0,0,1,3437.5,0.91297043,4450
7/11/2025 16:00,105.98,3421,3929,1598,2331,0,1,0,0,1,3437.5,0.492943548,3421
7/11/2025 17:00,105.97,3414,3923,1598,2325,0,1,0,0,1,3437.5,0.488071237,3414
7/11/2025 18:00,105.97,3927,3920,1598,2322,0,1,0,0,1,3437.5,0.738239247,3927
7/11/2025 19:00,105.98,4427,3905,1598,2307,0,1,0,0,1,3437.5,0.899193548,4427
7/11/2025 20:00,105.99,4414,3892,1598,2294,0,1,0,0,1,3437.5,0.895497312,4414
7/11/2025 21:00,106,4441,3914,1598,2316,0,1,0,0,1,3437.5,0.909610215,4441
7/11/2025 22:00,106,3933,3926,1598,2328,0,1,0,0,1,3437.5,0.747647849,3933
7/11/2025 23:00,106,3921,3914,1598,2316,0,1,0,0,1,3437.5,0.73219086,3921
7/12/2025 0:00,106,3916,3909,1598,2311,0,1,0,0,1,3437.5,0.725302419,3916
7/12/2025 1:00,106,3929,3922,1598,2324,0,1,0,0,1,3437.5,0.740759409,3929
7/12/2025 2:00,106,3929,3922,1598,2324,0,1,0,0,1,3437.5,0.740759409,3929
7/12/2025 3:00,106,3935,3928,1598,2330,0,1,0,0,1,3437.5,0.753528226,3935
7/12/2025 4:00,106,3933,3925,1598,2327,0,1,0,0,1,3437.5,0.747647849,3933
7/12/2025 5:00,106.01,4435,3908,1598,2310,0,1,0,0,1,3437.5,0.907594086,4435
7/12/2025 6:00,106.01,3933,3926,1598,2328,0,1,0,0,1,3437.5,0.747647849,3933
7/12/2025 7:00,106.02,4452,3926,1598,2328,0,1,0,0,1,3437.5,0.913978495,4452
7/12/2025 8:00,106.03,4455,3928,1598,2330,0,1,0,0,1,3437.5,0.915322581,4455
7/12/2025 9:00,106.03,3935,3928,1598,2330,0,1,0,0,1,3437.5,0.753528226,3935
7/12/2025 10:00,106.03,3936,3929,1598,2331,0,1,0,0,1,3437.5,0.757728495,3936
7/12/2025 11:00,106.04,4429,3902,1598,2304,0,1,0,0,1,3437.5,0.901209677,4429
7/12/2025 12:00,106.04,3909,3902,1598,2304,0,1,0,0,1,3437.5,0.718581989,3909
7/12/2025 13:00,106.04,3938,3931,1598,2333,0,1,0,0,1,3437.5,0.768817204,3938
7/12/2025 14:00,106.04,3935,3928,1598,2330,0,1,0,0,1,3437.5,0.753528226,3935
7/12/2025 15:00,106.04,3885,3878,1598,2280,0,1,0,0,1,3437.5,0.691364247,3885
7/12/2025 16:00,106.03,3423,3936,1598,2338,0,1,0,0,1,3437.5,0.494623656,3423
7/12/2025 17:00,106.03,3940,3933,1598,2335,0,1,0,0,1,3437.5,0.780745968,3940
7/12/2025 18:00,106.03,3940,3929,1598,2331,0,1,0,0,1,3437.5,0.780745968,3940
7/12/2025 19:00,106.03,3939,3932,1598,2334,0,1,0,0,1,3437.5,0.774697581,3939
7/12/2025 20:00,106.03,3938,3931,1598,2333,0,1,0,0,1,3437.5,0.768817204,3938
7/12/2025 21:00,106.02,3420,3933,1598,2335,0,1,0,0,1,3437.5,0.491767473,3420
7/12/2025 22:00,106.01,3626,3932,1598,2334,0,1,0,0,1,3437.5,0.588205645,3626
7/12/2025 23:00,106.01,3940,3933,1598,2335,0,1,0,0,1,3437.5,0.780745968,3940
7/13/2025 0:00,106.01,3940,3933,1598,2335,0,1,0,0,1,3437.5,0.780745968,3940
7/13/2025 1:00,106.01,3939,3932,1598,2334,0,1,0,0,1,3437.5,0.774697581,3939
7/13/2025 2:00,106.01,3939,3932,1598,2334,0,1,0,0,1,3437.5,0.774697581,3939
7/13/2025 3:00,106.01,3941,3934,1598,2336,0,1,0,0,1,3437.5,0.78561828,3941
7/13/2025 4:00,106.01,3942,3935,1598,2337,0,1,0,0,1,3437.5,0.787802419,3942
7/13/2025 5:00,106.01,3940,3933,1598,2335,0,1,0,0,1,3437.5,0.780745968,3940
7/13/2025 6:00,106.01,3896,3889,1598,2291,0,1,0,0,1,3437.5,0.702788978,3896
7/13/2025 7:00,106.01,3871,3864,1598,2266,0,1,0,0,1,3437.5,0.668178763,3871
7/13/2025 8:00,106.01,3756,3749,1598,2151,0,1,0,0,1,3437.5,0.625840054,3756
7/13/2025 9:00,106.01,3704,3697,1598,2099,0,1,0,0,1,3437.5,0.617607527,3704
7/13/2025 10:00,106.01,3858,3851,1598,2253,0,1,0,0,1,3437.5,0.657594086,3858
7/13/2025 11:00,106.01,3900,3893,1598,2295,0,1,0,0,1,3437.5,0.708501344,3900
7/13/2025 12:00,106.01,3880,3873,1598,2275,0,1,0,0,1,3437.5,0.681787634,3880
7/13/2025 13:00,105.98,2368,3906,1598,2308,0,1,0,0,1,3437.5,0.330477151,2843.728578
7/13/2025 14:00,105.93,1363,3931,1597,2334,0,1,0,0,1,3437.5,0.330477151,2843.728578
7/13/2025 15:00,105.87,2315,3935,1596,2339,0,1,0,0,1,3437.5,0.330477151,2843.728578
7/13/2025 16:00,105.82,1361,3929,1596,2333,0,1,0,0,1,3437.5,0.330477151,2843.728578
7/13/2025 17:00,105.76,1202,3924,1595,2329,0,1,0,0,1,3437.5,0.330477151,2843.728578
7/13/2025 18:00,105.75,3422,3930,1595,2335,0,1,0,0,1,3437.5,0.493783602,3422
7/13/2025 19:00,105.75,3940,3933,1595,2338,0,1,0,0,1,3437.5,0.780745968,3940
7/13/2025 20:00,105.75,3935,3928,1596,2332,0,1,0,0,1,3437.5,0.753528226,3935
7/13/2025 21:00,105.76,4197,3933,1596,2337,0,1,0,0,1,3437.5,0.871471774,4197
7/13/2025 22:00,105.76,3949,3942,1596,2346,0,1,0,0,1,3437.5,0.794354839,3949
7/13/2025 23:00,105.76,3944,3937,1596,2341,0,1,0,0,1,3437.5,0.792002688,3944
7/14/2025 0:00,105.77,4225,3909,1596,2313,0,1,0,0,1,3437.5,0.874159946,4225
7/14/2025 1:00,105.77,3710,3909,1596,2313,0,1,0,0,1,3437.5,0.618615591,3710
7/14/2025 2:00,105.78,4199,3935,1596,2339,0,1,0,0,1,3437.5,0.871975806,4199
7/14/2025 3:00,105.78,3943,3936,1596,2340,0,1,0,0,1,3437.5,0.789986559,3943
7/14/2025 4:00,105.78,3940,3933,1596,2337,0,1,0,0,1,3437.5,0.780745968,3940
7/14/2025 5:00,105.78,3940,3933,1596,2337,0,1,0,0,1,3437.5,0.780745968,3940
7/14/2025 6:00,105.77,3424,3933,1595,2338,0,1,0,0,1,3437.5,0.495295699,3424
7/14/2025 7:00,105.76,3578,3931,1595,2336,0,1,0,0,1,3437.5,0.579637097,3578
7/14/2025 8:00,105.76,3931,3924,1595,2329,0,1,0,0,1,3437.5,0.74327957,3931
7/14/2025 9:00,105.76,3891,3884,1595,2289,0,1,0,0,1,3437.5,0.697748656,3891
7/14/2025 10:00,105.75,3589,3891,1595,2296,0,1,0,0,1,3437.5,0.58030914,3589
7/14/2025 11:00,105.74,3590,3893,1595,2298,0,1,0,0,1,3437.5,0.580813172,3590
7/14/2025 12:00,105.74,3867,3860,1595,2265,0,1,0,0,1,3437.5,0.663810484,3867
7/14/2025 13:00,105.74,3894,3887,1595,2292,0,1,0,0,1,3437.5,0.70094086,3894
7/14/2025 14:00,105.74,3887,3880,1595,2285,0,1,0,0,1,3437.5,0.693380376,3887
7/14/2025 15:00,105.73,3590,3893,1595,2298,0,1,0,0,1,3437.5,0.580813172,3590
7/14/2025 16:00,105.73,3938,3931,1595,2336,0,1,0,0,1,3437.5,0.768817204,3938
7/14/2025 17:00,105.73,3938,3931,1595,2336,0,1,0,0,1,3437.5,0.768817204,3938
7/14/2025 18:00,105.74,4149,3936,1595,2341,0,1,0,0,1,3437.5,0.864583333,4149
7/14/2025 19:00,105.74,3943,3936,1595,2341,0,1,0,0,1,3437.5,0.789986559,3943
7/14/2025 20:00,105.74,3942,3935,1595,2340,0,1,0,0,1,3437.5,0.787802419,3942
7/14/2025 21:00,105.74,3938,3931,1595,2336,0,1,0,0,1,3437.5,0.768817204,3938
7/14/2025 22:00,105.75,4194,3929,1595,2334,0,1,0,0,1,3437.5,0.87063172,4194
7/14/2025 23:00,105.76,4197,3933,1596,2337,0,1,0,0,1,3437.5,0.871471774,4197
7/15/2025 0:00,105.76,3938,3931,1596,2335,0,1,0,0,1,3437.5,0.768817204,3938
7/15/2025 1:00,105.76,3892,3885,1596,2289,0,1,0,0,1,3437.5,0.69858871,3892
7/15/2025 2:00,105.76,3893,3886,1596,2290,0,1,0,0,1,3437.5,0.699596774,3893
7/15/2025 3:00,105.76,4195,3931,1596,2335,0,1,0,0,1,3437.5,0.870967742,4195
7/15/2025 4:00,105.77,3936,3929,1596,2333,0,1,0,0,1,3437.5,0.757728495,3936
7/15/2025 5:00,105.76,3627,3929,1596,2333,0,1,0,0,1,3437.5,0.588877688,3627
7/15/2025 6:00,105.76,3936,3929,1595,2334,0,1,0,0,1,3437.5,0.757728495,3936
7/15/2025 7:00,105.76,3938,3931,1595,2336,0,1,0,0,1,3437.5,0.768817204,3938
7/15/2025 8:00,105.76,3938,3931,1596,2335,0,1,0,0,1,3437.5,0.768817204,3938
7/15/2025 9:00,105.76,3938,3931,1596,2335,0,1,0,0,1,3437.5,0.768817204,3938
7/15/2025 10:00,105.76,3934,3927,1596,2331,0,1,0,0,1,3437.5,0.750336022,3934
7/15/2025 11:00,105.76,3881,3874,1596,2278,0,1,0,0,1,3437.5,0.683971774,3881
7/15/2025 12:00,105.76,3886,3879,1596,2283,0,1,0,0,1,3437.5,0.692204301,3886
7/15/2025 13:00,105.76,3938,3931,1596,2335,0,1,0,0,1,3437.5,0.768817204,3938
7/15/2025 14:00,105.76,3939,3932,1596,2336,0,1,0,0,1,3437.5,0.774697581,3939
7/15/2025 15:00,105.75,3925,5529,3192,2337,0,1,0,0,1,3437.5,0.735551075,3925
7/15/2025 16:00,105.73,3468,5530,3191,2339,0,1,0,0,1,3437.5,0.561995968,3468
7/15/2025 17:00,105.69,3460,5513,3190,2323,0,1,0,0,1,3437.5,0.560147849,3460
7/15/2025 18:00,105.65,3511,5512,3190,2322,0,1,0,0,1,3437.5,0.572916667,3511
7/15/2025 19:00,105.61,3480,5532,3188,2344,0,1,0,0,1,3437.5,0.565860215,3480
7/15/2025 20:00,105.59,4512,5535,3188,2347,0,1,0,0,1,3437.5,0.929603495,4512
7/15/2025 21:00,105.57,4510,5534,3188,2346,0,1,0,0,1,3437.5,0.928091398,4510
7/15/2025 22:00,105.54,3996,5534,3188,2346,0,1,0,0,1,3437.5,0.857358871,3996
7/15/2025 23:00,105.51,3972,5510,3187,2323,0,1,0,0,1,3437.5,0.847614247,3972
7/16/2025 0:00,105.48,3906,5444,3186,2258,0,1,0,0,1,3437.5,0.713541667,3906
7/16/2025 1:00,105.46,4176,5447,3167,2280,0,1,0,0,1,3437.5,0.867271505,4176
7/16/2025 2:00,105.44,4225,5505,3166,2339,0,1,0,0,1,3437.5,0.874159946,4225
7/16/2025 3:00,105.41,4069,5506,3164,2342,0,1,0,0,1,3437.5,0.859543011,4069
7/16/2025 4:00,105.38,3968,5505,3160,2345,0,1,0,0,1,3437.5,0.843581989,3968
7/16/2025 5:00,105.35,3809,5501,3159,2342,0,1,0,0,1,3437.5,0.635752688,3809
7/16/2025 6:00,105.31,3655,5502,3158,2344,0,1,0,0,1,3437.5,0.608534946,3655
7/16/2025 7:00,105.28,3960,5498,3156,2342,0,1,0,0,1,3437.5,0.823420699,3960
7/16/2025 8:00,105.24,3421,5473,3154,2319,0,1,0,0,1,3437.5,0.492943548,3421
7/16/2025 9:00,105.2,3419,5471,3152,2319,0,1,0,0,1,3437.5,0.490591398,3419
7/16/2025 10:00,105.18,4191,5472,3151,2321,0,1,0,0,1,3437.5,0.869455645,4191
7/16/2025 11:00,105.15,4165,5445,3149,2296,0,1,0,0,1,3437.5,0.865927419,4165
7/16/2025 12:00,105.12,3927,5465,3148,2317,0,1,0,0,1,3437.5,0.738239247,3927
7/16/2025 13:00,105.08,3646,5492,3145,2347,0,1,0,0,1,3437.5,0.606518817,3646
7/16/2025 14:00,105.06,3998,5484,3144,2340,0,1,0,0,1,3437.5,0.857862903,3998
7/16/2025 15:00,105.03,3942,5480,3143,2337,0,1,0,0,1,3437.5,0.787802419,3942
7/16/2025 16:00,105,3948,5485,3141,2344,0,1,0,0,1,3437.5,0.794018817,3948
7/16/2025 17:00,104.97,3950,5473,3140,2333,0,1,0,0,1,3437.5,0.796370968,3950
7/16/2025 18:00,104.94,3950,5473,3139,2334,0,1,0,0,1,3437.5,0.796370968,3950
7/16/2025 19:00,104.91,3958,5480,3136,2344,0,1,0,0,1,3437.5,0.820060484,3958
7/16/2025 20:00,104.88,3956,5479,3135,2344,0,1,0,0,1,3437.5,0.814852151,3956
7/16/2025 21:00,104.85,3956,5479,3133,2346,0,1,0,0,1,3437.5,0.814852151,3956
7/16/2025 22:00,104.82,3954,5477,3132,2345,0,1,0,0,1,3437.5,0.806451613,3954
7/16/2025 23:00,104.79,3956,5477,3130,2347,0,1,0,0,1,3437.5,0.814852151,3956
7/17/2025 0:00,104.76,3953,5475,3128,2347,0,1,0,0,1,3437.5,0.804267473,3953
7/17/2025 1:00,104.74,4256,5473,3127,2346,0,1,0,0,1,3437.5,0.875672043,4256
