thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),_time_raw,_time_clean
2025-09-22 11:00:00,110.99,2360,26.4,93,0.3,100,9/22/2025 11:00,9/22/2025 11:00
2025-09-22 12:00:00,111.01,2609,27.0,93,0.2,99,9/22/2025 12:00,9/22/2025 12:00
2025-09-22 13:00:00,111.03,2440,28.0,89,0.2,100,9/22/2025 13:00,9/22/2025 13:00
2025-09-22 14:00:00,111.04,2258,28.2,86,0.3,100,9/22/2025 14:00,9/22/2025 14:00
2025-09-22 15:00:00,111.05,2450,26.5,94,3.9,99,9/22/2025 15:00,9/22/2025 15:00
2025-09-22 16:00:00,111.05,1904,26.2,98,0.1,45,9/22/2025 16:00,9/22/2025 16:00
2025-09-22 17:00:00,111.06,2089,26.7,93,0.0,32,9/22/2025 17:00,9/22/2025 17:00
2025-09-22 18:00:00,111.07,2413,25.9,97,0.1,69,9/22/2025 18:00,9/22/2025 18:00
2025-09-22 19:00:00,111.08,2303,25.9,96,0.4,81,9/22/2025 19:00,9/22/2025 19:00
2025-09-22 20:00:00,111.1,2361,26.4,98,0.2,73,9/22/2025 20:00,9/22/2025 20:00
2025-09-22 21:00:00,111.11,2207,26.0,98,1.0,95,9/22/2025 21:00,9/22/2025 21:00
2025-09-22 22:00:00,111.12,2129,25.4,95,7.4,100,9/22/2025 22:00,9/22/2025 22:00
2025-09-22 23:00:00,111.14,2471,25.2,97,1.5,100,9/22/2025 23:00,9/22/2025 23:00
2025-09-23 00:00:00,111.17,2757,25.0,98,2.0,100,9/23/2025 0:00,9/23/2025 0:00
2025-09-23 01:00:00,111.2,2471,24.8,98,0.3,99,9/23/2025 1:00,9/23/2025 1:00
2025-09-23 02:00:00,111.24,2951,24.9,98,0.1,78,9/23/2025 2:00,9/23/2025 2:00
2025-09-23 03:00:00,111.27,2406,24.9,97,0.0,67,9/23/2025 3:00,9/23/2025 3:00
2025-09-23 04:00:00,111.3,2405,24.9,96,0.0,50,9/23/2025 4:00,9/23/2025 4:00
2025-09-23 05:00:00,111.33,2406,24.6,98,0.0,16,9/23/2025 5:00,9/23/2025 5:00
2025-09-23 06:00:00,111.37,3041,24.5,99,0.0,21,9/23/2025 6:00,9/23/2025 6:00
2025-09-23 07:00:00,111.4,2570,25.3,96,0.0,38,9/23/2025 7:00,9/23/2025 7:00
2025-09-23 08:00:00,111.42,2233,27.1,90,0.0,20,9/23/2025 8:00,9/23/2025 8:00
2025-09-23 09:00:00,111.43,2211,28.1,84,0.1,100,9/23/2025 9:00,9/23/2025 9:00
2025-09-23 10:00:00,111.45,2705,29.0,77,0.1,100,9/23/2025 10:00,9/23/2025 10:00
2025-09-23 11:00:00,111.48,2998,29.2,75,0.0,82,9/23/2025 11:00,9/23/2025 11:00
2025-09-23 12:00:00,111.51,3078,30.3,70,0.0,15,9/23/2025 12:00,9/23/2025 12:00
2025-09-23 13:00:00,111.54,2919,30.9,69,0.1,19,9/23/2025 13:00,9/23/2025 13:00
2025-09-23 14:00:00,111.56,2673,31.5,66,0.1,14,9/23/2025 14:00,9/23/2025 14:00
2025-09-23 15:00:00,111.56,1890,31.6,65,0.1,29,9/23/2025 15:00,9/23/2025 15:00
2025-09-23 16:00:00,111.56,1971,30.7,69,0.1,17,9/23/2025 16:00,9/23/2025 16:00
2025-09-23 17:00:00,111.56,1917,29.9,75,0.0,24,9/23/2025 17:00,9/23/2025 17:00
2025-09-23 18:00:00,111.57,2590,28.6,83,0.0,74,9/23/2025 18:00,9/23/2025 18:00
2025-09-23 19:00:00,111.59,2716,28.1,87,0.0,80,9/23/2025 19:00,9/23/2025 19:00
2025-09-23 20:00:00,111.6,2223,26.1,97,1.7,98,9/23/2025 20:00,9/23/2025 20:00
2025-09-23 21:00:00,111.61,2368,26.0,98,0.0,82,9/23/2025 21:00,9/23/2025 21:00
2025-09-23 22:00:00,111.63,2672,25.7,99,0.0,69,9/23/2025 22:00,9/23/2025 22:00
2025-09-23 23:00:00,111.64,2171,25.5,100,0.0,66,9/23/2025 23:00,9/23/2025 23:00
2025-09-24 00:00:00,111.65,2219,25.2,99,0.0,56,9/24/2025 0:00,9/24/2025 0:00
2025-09-24 01:00:00,111.66,2055,25.2,99,0.1,83,9/24/2025 1:00,9/24/2025 1:00
2025-09-24 02:00:00,111.68,2237,25.6,98,0.1,100,9/24/2025 2:00,9/24/2025 2:00
2025-09-24 03:00:00,111.71,2534,25.7,98,0.0,99,9/24/2025 3:00,9/24/2025 3:00
2025-09-24 04:00:00,111.74,2401,25.3,97,0.0,38,9/24/2025 4:00,9/24/2025 4:00
2025-09-24 05:00:00,111.76,2073,25.1,96,0.0,72,9/24/2025 5:00,9/24/2025 5:00
2025-09-24 06:00:00,111.79,2452,24.8,94,0.0,9,9/24/2025 6:00,9/24/2025 6:00
2025-09-24 07:00:00,111.82,2453,25.9,91,0.0,17,9/24/2025 7:00,9/24/2025 7:00
2025-09-24 08:00:00,111.85,2716,28.2,86,0.0,5,9/24/2025 8:00,9/24/2025 8:00
2025-09-24 09:00:00,111.87,2638,29.8,73,0.0,67,9/24/2025 9:00,9/24/2025 9:00
2025-09-24 10:00:00,111.9,3286,30.7,63,0.0,99,9/24/2025 10:00,9/24/2025 10:00
2025-09-24 11:00:00,111.92,2811,31.2,60,0.2,100,9/24/2025 11:00,9/24/2025 11:00
2025-09-24 12:00:00,111.95,3310,32.0,56,0.1,97,9/24/2025 12:00,9/24/2025 12:00
2025-09-24 13:00:00,111.98,3275,32.8,53,0.0,93,9/24/2025 13:00,9/24/2025 13:00
2025-09-24 14:00:00,112.01,3380,32.7,54,0.1,98,9/24/2025 14:00,9/24/2025 14:00
2025-09-24 15:00:00,112.04,3335,31.6,61,0.2,88,9/24/2025 15:00,9/24/2025 15:00
2025-09-24 16:00:00,112.06,2937,31.8,61,0.0,90,9/24/2025 16:00,9/24/2025 16:00
2025-09-24 17:00:00,112.08,3000,31.2,68,0.0,85,9/24/2025 17:00,9/24/2025 17:00
2025-09-24 18:00:00,112.1,3132,29.6,75,0.0,100,9/24/2025 18:00,9/24/2025 18:00
2025-09-24 19:00:00,112.12,3127,28.1,82,0.0,100,9/24/2025 19:00,9/24/2025 19:00
2025-09-24 20:00:00,112.15,3462,28.1,81,0.0,100,9/24/2025 20:00,9/24/2025 20:00
2025-09-24 21:00:00,112.17,3054,27.5,85,0.0,100,9/24/2025 21:00,9/24/2025 21:00
2025-09-24 22:00:00,112.19,3059,26.9,87,0.0,100,9/24/2025 22:00,9/24/2025 22:00
2025-09-24 23:00:00,112.21,2924,26.8,85,0.0,98,9/24/2025 23:00,9/24/2025 23:00
2025-09-25 00:00:00,112.23,2821,27.1,80,0.0,100,9/25/2025 0:00,9/25/2025 0:00
2025-09-25 01:00:00,112.26,2948,27.3,74,0.0,86,9/25/2025 1:00,9/25/2025 1:00
2025-09-25 02:00:00,112.3,3004,27.0,76,0.0,90,9/25/2025 2:00,9/25/2025 2:00
2025-09-25 03:00:00,112.34,3015,26.7,79,0.0,100,9/25/2025 3:00,9/25/2025 3:00
2025-09-25 04:00:00,112.37,2803,26.9,80,0.0,100,9/25/2025 4:00,9/25/2025 4:00
2025-09-25 05:00:00,112.4,2754,27.1,78,0.0,100,9/25/2025 5:00,9/25/2025 5:00
2025-09-25 06:00:00,112.43,2809,26.8,80,0.0,100,9/25/2025 6:00,9/25/2025 6:00
2025-09-25 07:00:00,112.46,2845,27.5,77,0.0,100,9/25/2025 7:00,9/25/2025 7:00
2025-09-25 08:00:00,112.49,2829,27.2,80,0.3,100,9/25/2025 8:00,9/25/2025 8:00
2025-09-25 09:00:00,112.52,3047,27.1,81,0.1,100,9/25/2025 9:00,9/25/2025 9:00
2025-09-25 10:00:00,112.54,2566,27.0,84,0.3,100,9/25/2025 10:00,9/25/2025 10:00
2025-09-25 11:00:00,112.57,2940,26.9,85,0.6,100,9/25/2025 11:00,9/25/2025 11:00
2025-09-25 12:00:00,112.59,2551,27.2,83,0.3,100,9/25/2025 12:00,9/25/2025 12:00
2025-09-25 13:00:00,112.61,2486,28.9,73,0.1,100,9/25/2025 13:00,9/25/2025 13:00
2025-09-25 14:00:00,112.63,2930,27.4,76,0.0,100,9/25/2025 14:00,9/25/2025 14:00
2025-09-25 15:00:00,112.65,2801,27.4,77,0.0,100,9/25/2025 15:00,9/25/2025 15:00
2025-09-25 16:00:00,112.67,2849,27.4,78,0.0,100,9/25/2025 16:00,9/25/2025 16:00
2025-09-25 17:00:00,112.69,3004,27.1,80,0.0,100,9/25/2025 17:00,9/25/2025 17:00
2025-09-25 18:00:00,112.71,2904,26.5,84,0.0,100,9/25/2025 18:00,9/25/2025 18:00
2025-09-25 19:00:00,112.73,2813,26.1,86,0.0,100,9/25/2025 19:00,9/25/2025 19:00
2025-09-25 20:00:00,112.76,3083,25.8,87,0.0,100,9/25/2025 20:00,9/25/2025 20:00
2025-09-25 21:00:00,112.79,2949,25.6,87,0.1,100,9/25/2025 21:00,9/25/2025 21:00
2025-09-25 22:00:00,112.82,2952,25.4,87,0.0,100,9/25/2025 22:00,9/25/2025 22:00
2025-09-25 23:00:00,112.85,2947,25.3,85,0.0,100,9/25/2025 23:00,9/25/2025 23:00
2025-09-26 00:00:00,112.85,2947,25.2,85,0.0,95,9/26/2025 0:00,9/26/2025 0:00
2025-09-26 01:00:00,112.85,2947,24.8,88,0.0,74,9/26/2025 1:00,9/26/2025 1:00
2025-09-26 02:00:00,112.85,2947,24.3,92,0.0,100,9/26/2025 2:00,9/26/2025 2:00
2025-09-26 03:00:00,112.85,2947,24.0,94,0.0,100,9/26/2025 3:00,9/26/2025 3:00
2025-09-26 04:00:00,112.85,2947,24.0,96,0.0,100,9/26/2025 4:00,9/26/2025 4:00
2025-09-26 05:00:00,112.85,2947,24.0,94,0.0,100,9/26/2025 5:00,9/26/2025 5:00
2025-09-26 06:00:00,112.85,2947,24.1,94,0.0,100,9/26/2025 6:00,9/26/2025 6:00
2025-09-26 07:00:00,112.85,2947,24.6,91,0.0,100,9/26/2025 7:00,9/26/2025 7:00
2025-09-26 08:00:00,112.85,2947,24.8,90,0.1,100,9/26/2025 8:00,9/26/2025 8:00
2025-09-26 09:00:00,112.85,2947,25.2,88,0.2,100,9/26/2025 9:00,9/26/2025 9:00
2025-09-26 10:00:00,112.85,2947,25.7,85,0.1,100,9/26/2025 10:00,9/26/2025 10:00
2025-09-26 11:00:00,112.85,2947,26.6,80,0.0,100,9/26/2025 11:00,9/26/2025 11:00
2025-09-26 12:00:00,112.85,2947,27.4,77,0.0,95,9/26/2025 12:00,9/26/2025 12:00
2025-09-26 13:00:00,112.85,2947,28.4,74,0.1,100,9/26/2025 13:00,9/26/2025 13:00
2025-09-26 14:00:00,112.85,2947,28.8,73,0.0,99,9/26/2025 14:00,9/26/2025 14:00
2025-09-26 15:00:00,112.85,2947,28.7,74,0.1,100,9/26/2025 15:00,9/26/2025 15:00
2025-09-26 16:00:00,112.85,2947,27.7,80,0.8,100,9/26/2025 16:00,9/26/2025 16:00
2025-09-26 17:00:00,112.85,2947,26.2,88,0.4,100,9/26/2025 17:00,9/26/2025 17:00
2025-09-26 18:00:00,112.85,2947,25.1,94,0.7,100,9/26/2025 18:00,9/26/2025 18:00
2025-09-26 19:00:00,112.85,2947,25.0,96,0.4,100,9/26/2025 19:00,9/26/2025 19:00
2025-09-26 20:00:00,112.85,2947,25.3,93,0.2,100,9/26/2025 20:00,9/26/2025 20:00
2025-09-26 21:00:00,112.85,2947,25.0,96,0.1,100,9/26/2025 21:00,9/26/2025 21:00
2025-09-26 22:00:00,112.85,2947,25.1,96,0.1,100,9/26/2025 22:00,9/26/2025 22:00
2025-09-26 23:00:00,112.85,2947,24.9,99,0.4,100,9/26/2025 23:00,9/26/2025 23:00
2025-09-27 00:00:00,113.47,2915,24.7,98,0.5,100,9/27/2025 0:00,9/27/2025 0:00
2025-09-27 01:00:00,113.51,2898,24.3,98,1.5,100,9/27/2025 1:00,9/27/2025 1:00
2025-09-27 02:00:00,113.56,3275,24.0,98,1.3,100,9/27/2025 2:00,9/27/2025 2:00
2025-09-27 03:00:00,113.61,3272,23.8,98,7.3,100,9/27/2025 3:00,9/27/2025 3:00
2025-09-27 04:00:00,113.65,2996,23.9,99,6.0,100,9/27/2025 4:00,9/27/2025 4:00
2025-09-27 05:00:00,113.68,2682,24.0,99,0.8,100,9/27/2025 5:00,9/27/2025 5:00
2025-09-27 06:00:00,113.71,2744,23.9,99,1.4,100,9/27/2025 6:00,9/27/2025 6:00
2025-09-27 07:00:00,113.74,2898,24.1,99,0.5,100,9/27/2025 7:00,9/27/2025 7:00
2025-09-27 08:00:00,113.76,2685,25.9,93,0.2,100,9/27/2025 8:00,9/27/2025 8:00
2025-09-27 09:00:00,113.78,2765,26.7,90,0.4,100,9/27/2025 9:00,9/27/2025 9:00
2025-09-27 10:00:00,113.81,3460,27.3,88,0.1,100,9/27/2025 10:00,9/27/2025 10:00
2025-09-27 11:00:00,113.83,2934,29.1,80,0.1,100,9/27/2025 11:00,9/27/2025 11:00
2025-09-27 12:00:00,113.86,3062,29.2,77,1.2,100,9/27/2025 12:00,9/27/2025 12:00
2025-09-27 13:00:00,113.89,3000,26.2,96,16.7,100,9/27/2025 13:00,9/27/2025 13:00
2025-09-27 14:00:00,113.91,3028,26.8,90,0.2,100,9/27/2025 14:00,9/27/2025 14:00
2025-09-27 15:00:00,113.93,3292,28.9,80,0.0,100,9/27/2025 15:00,9/27/2025 15:00
2025-09-27 16:00:00,113.93,2166,29.3,77,0.0,99,9/27/2025 16:00,9/27/2025 16:00
2025-09-27 17:00:00,113.94,2425,27.0,88,1.0,99,9/27/2025 17:00,9/27/2025 17:00
2025-09-27 18:00:00,113.96,3274,26.4,93,0.0,100,9/27/2025 18:00,9/27/2025 18:00
2025-09-27 19:00:00,113.97,2713,25.9,94,0.0,99,9/27/2025 19:00,9/27/2025 19:00
2025-09-27 20:00:00,113.96,1602,25.3,98,0.0,91,9/27/2025 20:00,9/27/2025 20:00
2025-09-27 21:00:00,113.94,1073,25.2,98,0.0,95,9/27/2025 21:00,9/27/2025 21:00
2025-09-27 22:00:00,113.94,2185,25.0,99,0.0,100,9/27/2025 22:00,9/27/2025 22:00
2025-09-27 23:00:00,113.93,1630,25.0,99,0.0,100,9/27/2025 23:00,9/27/2025 23:00
2025-09-28 00:00:00,113.9,633,25.3,95,0.5,97,9/28/2025 0:00,9/28/2025 0:00
2025-09-28 01:00:00,113.88,1014,25.3,93,0.3,96,9/28/2025 1:00,9/28/2025 1:00
2025-09-28 02:00:00,113.86,1288,24.7,95,4.6,99,9/28/2025 2:00,9/28/2025 2:00
2025-09-28 03:00:00,113.85,1324,24.3,99,7.9,79,9/28/2025 3:00,9/28/2025 3:00
2025-09-28 04:00:00,113.84,1630,24.4,98,0.1,29,9/28/2025 4:00,9/28/2025 4:00
2025-09-28 05:00:00,113.82,762,24.1,96,0.6,73,9/28/2025 5:00,9/28/2025 5:00
2025-09-28 06:00:00,113.79,316,24.0,98,1.4,83,9/28/2025 6:00,9/28/2025 6:00
2025-09-28 07:00:00,113.76,482,24.4,99,1.5,52,9/28/2025 7:00,9/28/2025 7:00
2025-09-28 08:00:00,113.75,979,25.6,90,2.9,99,9/28/2025 8:00,9/28/2025 8:00
2025-09-28 09:00:00,113.75,1018,25.8,90,0.9,35,9/28/2025 9:00,9/28/2025 9:00
2025-09-28 10:00:00,113.77,1466,27.5,84,0.0,90,9/28/2025 10:00,9/28/2025 10:00
2025-09-28 11:00:00,113.8,2281,28.4,82,1.1,98,9/28/2025 11:00,9/28/2025 11:00
2025-09-28 12:00:00,113.81,1447,29.6,78,0.3,100,9/28/2025 12:00,9/28/2025 12:00
2025-09-28 13:00:00,113.82,908,27.8,87,4.5,100,9/28/2025 13:00,9/28/2025 13:00
2025-09-28 14:00:00,113.81,420,25.7,95,11.7,100,9/28/2025 14:00,9/28/2025 14:00
2025-09-28 15:00:00,113.79,332,25.4,96,1.3,100,9/28/2025 15:00,9/28/2025 15:00
2025-09-28 16:00:00,113.76,498,25.6,97,1.4,100,9/28/2025 16:00,9/28/2025 16:00
2025-09-28 17:00:00,113.73,315,26.1,91,0.3,100,9/28/2025 17:00,9/28/2025 17:00
2025-09-28 18:00:00,113.7,490,25.0,96,0.6,100,9/28/2025 18:00,9/28/2025 18:00
2025-09-28 19:00:00,113.73,3629,24.7,98,0.7,100,9/28/2025 19:00,9/28/2025 19:00
2025-09-28 20:00:00,113.77,4033,24.1,96,1.6,100,9/28/2025 20:00,9/28/2025 20:00
2025-09-28 21:00:00,113.8,3672,24.2,96,1.8,100,9/28/2025 21:00,9/28/2025 21:00
2025-09-28 22:00:00,113.79,1503,24.3,97,0.8,100,9/28/2025 22:00,9/28/2025 22:00
2025-09-28 23:00:00,113.77,536,24.1,97,1.9,100,9/28/2025 23:00,9/28/2025 23:00
2025-09-29 00:00:00,113.77,1060,24.1,97,3.6,100,9/29/2025 0:00,9/29/2025 0:00
2025-09-29 01:00:00,113.78,1241,23.9,98,5.9,100,9/29/2025 1:00,9/29/2025 1:00
2025-09-29 02:00:00,113.79,1186,23.7,98,4.1,100,9/29/2025 2:00,9/29/2025 2:00
2025-09-29 03:00:00,113.8,1240,23.7,97,3.3,100,9/29/2025 3:00,9/29/2025 3:00
2025-09-29 04:00:00,113.81,1161,23.7,98,6.3,100,9/29/2025 4:00,9/29/2025 4:00
2025-09-29 05:00:00,113.83,1403,23.6,98,7.9,100,9/29/2025 5:00,9/29/2025 5:00
2025-09-29 06:00:00,113.85,2002,23.7,98,8.2,100,9/29/2025 6:00,9/29/2025 6:00
2025-09-29 07:00:00,113.85,1354,23.8,98,8.9,100,9/29/2025 7:00,9/29/2025 7:00
2025-09-29 08:00:00,113.88,3233,24.4,99,6.9,100,9/29/2025 8:00,9/29/2025 8:00
2025-09-29 09:00:00,113.9,3082,24.5,98,3.3,100,9/29/2025 9:00,9/29/2025 9:00
2025-09-29 10:00:00,113.97,6067,24.1,99,12.3,100,9/29/2025 10:00,9/29/2025 10:00
2025-09-29 11:00:00,114.12,10578,24.1,99,15.1,100,9/29/2025 11:00,9/29/2025 11:00
2025-09-29 12:00:00,114.27,10566,24.9,98,12.3,100,9/29/2025 12:00,9/29/2025 12:00
2025-09-29 13:00:00,114.41,9895,25.0,97,3.0,100,9/29/2025 13:00,9/29/2025 13:00
2025-09-29 14:00:00,114.53,8894,25.1,97,4.2,100,9/29/2025 14:00,9/29/2025 14:00
2025-09-29 15:00:00,114.64,8335,24.9,97,5.1,100,9/29/2025 15:00,9/29/2025 15:00
2025-09-29 16:00:00,114.75,8333,25.1,97,5.3,100,9/29/2025 16:00,9/29/2025 16:00
2025-09-29 17:00:00,114.86,8332,25.2,97,4.9,100,9/29/2025 17:00,9/29/2025 17:00
2025-09-29 18:00:00,114.98,8905,25.2,96,1.2,100,9/29/2025 18:00,9/29/2025 18:00
2025-09-29 19:00:00,115.12,9970,25.3,96,1.0,100,9/29/2025 19:00,9/29/2025 19:00
2025-09-29 20:00:00,115.26,10927,25.1,97,2.5,100,9/29/2025 20:00,9/29/2025 20:00
2025-09-29 21:00:00,115.39,11247,25.2,98,2.2,100,9/29/2025 21:00,9/29/2025 21:00
2025-09-29 22:00:00,115.52,11245,25.0,97,1.8,100,9/29/2025 22:00,9/29/2025 22:00
2025-09-29 23:00:00,115.62,9590,24.5,97,1.6,100,9/29/2025 23:00,9/29/2025 23:00
2025-09-30 00:00:00,115.65,5649,24.5,97,1.2,100,9/30/2025 0:00,9/30/2025 0:00
2025-09-30 01:00:00,115.66,4557,24.4,98,0.2,100,9/30/2025 1:00,9/30/2025 1:00
2025-09-30 02:00:00,115.68,4953,24.1,99,0.7,100,9/30/2025 2:00,9/30/2025 2:00
2025-09-30 03:00:00,115.69,5380,23.9,98,3.6,100,9/30/2025 3:00,9/30/2025 3:00
2025-09-30 04:00:00,115.71,6827,23.8,98,2.3,100,9/30/2025 4:00,9/30/2025 4:00
2025-09-30 05:00:00,115.71,5712,24.0,97,1.6,100,9/30/2025 5:00,9/30/2025 5:00
2025-09-30 06:00:00,115.7,5095,23.8,97,1.1,100,9/30/2025 6:00,9/30/2025 6:00
2025-09-30 07:00:00,115.68,4525,24.1,97,0.8,100,9/30/2025 7:00,9/30/2025 7:00
2025-09-30 08:00:00,115.65,4012,25.2,98,0.5,100,9/30/2025 8:00,9/30/2025 8:00
2025-09-30 09:00:00,115.62,4018,26.1,92,0.5,100,9/30/2025 9:00,9/30/2025 9:00
2025-09-30 10:00:00,115.59,4019,26.5,94,0.4,100,9/30/2025 10:00,9/30/2025 10:00
2025-09-30 11:00:00,115.55,3732,27.8,90,0.5,100,9/30/2025 11:00,9/30/2025 11:00
2025-09-30 12:00:00,115.51,3727,28.3,87,0.3,100,9/30/2025 12:00,9/30/2025 12:00
2025-09-30 13:00:00,115.47,3728,28.7,82,0.1,100,9/30/2025 13:00,9/30/2025 13:00
2025-09-30 14:00:00,115.43,3731,28.8,80,0.1,100,9/30/2025 14:00,9/30/2025 14:00
2025-09-30 15:00:00,115.39,3730,28.6,78,1.0,100,9/30/2025 15:00,9/30/2025 15:00
2025-09-30 16:00:00,115.33,2604,28.3,81,0.1,100,9/30/2025 16:00,9/30/2025 16:00
2025-09-30 17:00:00,115.3,2855,27.3,87,0.1,100,9/30/2025 17:00,9/30/2025 17:00
2025-09-30 18:00:00,115.29,3672,26.3,92,0.0,100,9/30/2025 18:00,9/30/2025 18:00
2025-09-30 19:00:00,115.29,4189,25.7,93,0.3,100,9/30/2025 19:00,9/30/2025 19:00
2025-09-30 20:00:00,115.32,5881,25.8,95,0.0,100,9/30/2025 20:00,9/30/2025 20:00
2025-09-30 21:00:00,115.35,5929,25.7,95,0.1,100,9/30/2025 21:00,9/30/2025 21:00
2025-09-30 22:00:00,115.37,5363,25.1,97,0.0,100,9/30/2025 22:00,9/30/2025 22:00
2025-09-30 23:00:00,115.34,3095,25.0,97,0.1,100,9/30/2025 23:00,9/30/2025 23:00
2025-10-01 00:00:00,115.33,3092,24.6,97,0.1,100,10/1/2025 0:00,10/1/2025 0:00
2025-10-01 01:00:00,115.33,4223,24.2,95,0.1,100,10/1/2025 1:00,10/1/2025 1:00
2025-10-01 02:00:00,115.34,4775,24.0,97,0.1,100,10/1/2025 2:00,10/1/2025 2:00
2025-10-01 03:00:00,115.36,5310,23.8,98,0.1,100,10/1/2025 3:00,10/1/2025 3:00
2025-10-01 04:00:00,115.33,2503,23.9,98,0.8,100,10/1/2025 4:00,10/1/2025 4:00
2025-10-01 05:00:00,115.28,1406,23.9,98,0.0,100,10/1/2025 5:00,10/1/2025 5:00
2025-10-01 06:00:00,115.22,838,23.9,99,0.0,100,10/1/2025 6:00,10/1/2025 6:00
2025-10-01 07:00:00,115.16,838,25.1,98,0.0,100,10/1/2025 7:00,10/1/2025 7:00
2025-10-01 08:00:00,115.12,1977,25.8,95,0.4,100,10/1/2025 8:00,10/1/2025 8:00
2025-10-01 09:00:00,115.07,1407,26.2,93,0.0,100,10/1/2025 9:00,10/1/2025 9:00
2025-10-01 10:00:00,115.03,1974,26.8,90,0.1,100,10/1/2025 10:00,10/1/2025 10:00
2025-10-01 11:00:00,115.03,2500,28.0,84,0.3,100,10/1/2025 11:00,10/1/2025 11:00
2025-10-01 12:00:00,115.04,3061,28.4,84,0.2,100,10/1/2025 12:00,10/1/2025 12:00
2025-10-01 13:00:00,115.06,3612,26.2,92,0.2,100,10/1/2025 13:00,10/1/2025 13:00
2025-10-01 14:00:00,115.08,3617,26.3,93,0.2,100,10/1/2025 14:00,10/1/2025 14:00
2025-10-01 15:00:00,115.1,3617,26.7,91,0.1,100,10/1/2025 15:00,10/1/2025 15:00
2025-10-01 16:00:00,115.09,2147,27.0,90,0.0,100,10/1/2025 16:00,10/1/2025 16:00
2025-10-01 17:00:00,115.07,1356,26.6,93,0.0,100,10/1/2025 17:00,10/1/2025 17:00
2025-10-01 18:00:00,115.06,1920,25.6,97,0.0,100,10/1/2025 18:00,10/1/2025 18:00
2025-10-01 19:00:00,115.07,2764,27.0,91,0.0,99,10/1/2025 19:00,10/1/2025 19:00
2025-10-01 20:00:00,115.1,3894,26.2,95,0.0,100,10/1/2025 20:00,10/1/2025 20:00
2025-10-01 21:00:00,115.12,3622,25.9,97,0.0,100,10/1/2025 21:00,10/1/2025 21:00
2025-10-01 22:00:00,115.14,3439,25.7,98,0.0,100,10/1/2025 22:00,10/1/2025 22:00
2025-10-01 23:00:00,115.14,2477,25.2,99,0.0,100,10/1/2025 23:00,10/1/2025 23:00
2025-10-02 00:00:00,115.12,1345,25.4,99,0.0,100,10/2/2025 0:00,10/2/2025 0:00
2025-10-02 01:00:00,115.12,1770,25.6,97,0.0,99,10/2/2025 1:00,10/2/2025 1:00
2025-10-02 02:00:00,115.11,2096,25.2,98,0.0,98,10/2/2025 2:00,10/2/2025 2:00
2025-10-02 03:00:00,115.13,3121,25.0,99,0.0,99,10/2/2025 3:00,10/2/2025 3:00
2025-10-02 04:00:00,115.13,2107,24.8,100,0.0,40,10/2/2025 4:00,10/2/2025 4:00
2025-10-02 05:00:00,115.12,1787,24.6,100,0.0,84,10/2/2025 5:00,10/2/2025 5:00
2025-10-02 06:00:00,115.1,1347,24.5,100,0.0,98,10/2/2025 6:00,10/2/2025 6:00
2025-10-02 07:00:00,115.07,740,25.9,99,0.0,96,10/2/2025 7:00,10/2/2025 7:00
2025-10-02 08:00:00,115.05,1081,27.5,89,0.0,100,10/2/2025 8:00,10/2/2025 8:00
2025-10-02 09:00:00,115.03,1343,28.7,80,0.1,97,10/2/2025 9:00,10/2/2025 9:00
2025-10-02 10:00:00,115.02,1907,30.1,71,0.0,100,10/2/2025 10:00,10/2/2025 10:00
2025-10-02 11:00:00,115.03,2555,31.1,67,0.0,98,10/2/2025 11:00,10/2/2025 11:00
2025-10-02 12:00:00,115.05,2653,31.6,66,0.0,79,10/2/2025 12:00,10/2/2025 12:00
2025-10-02 13:00:00,115.06,2147,31.7,66,0.0,63,10/2/2025 13:00,10/2/2025 13:00
2025-10-02 14:00:00,115.04,980,32.0,65,0.1,97,10/2/2025 14:00,10/2/2025 14:00
2025-10-02 15:00:00,115.02,1183,32.0,64,0.0,95,10/2/2025 15:00,10/2/2025 15:00
2025-10-02 16:00:00,114.98,462,30.8,69,0.3,96,10/2/2025 16:00,10/2/2025 16:00
2025-10-02 17:00:00,114.95,781,29.3,81,0.0,90,10/2/2025 17:00,10/2/2025 17:00
2025-10-02 18:00:00,114.95,2461,28.2,90,0.0,76,10/2/2025 18:00,10/2/2025 18:00
2025-10-02 19:00:00,114.96,2813,28.1,93,0.0,55,10/2/2025 19:00,10/2/2025 19:00
2025-10-02 20:00:00,114.98,3371,27.8,95,0.0,54,10/2/2025 20:00,10/2/2025 20:00
2025-10-02 21:00:00,115.01,3888,27.4,93,0.0,5,10/2/2025 21:00,10/2/2025 21:00
2025-10-02 22:00:00,115.02,3042,27.1,92,0.0,54,10/2/2025 22:00,10/2/2025 22:00
2025-10-02 23:00:00,115.02,2340,26.8,92,0.0,2,10/2/2025 23:00,10/2/2025 23:00
2025-10-03 00:00:00,115.04,3054,26.3,94,0.0,1,10/3/2025 0:00,10/3/2025 0:00
2025-10-03 01:00:00,115.08,3635,26.3,97,0.0,36,10/3/2025 1:00,10/3/2025 1:00
2025-10-03 02:00:00,115.13,3490,26.2,97,0.0,22,10/3/2025 2:00,10/3/2025 2:00
2025-10-03 03:00:00,115.19,3956,25.8,97,0.0,25,10/3/2025 3:00,10/3/2025 3:00
