time,temperature_2m (°C),precipitation (mm),relative_humidity_2m (%),cloud_cover (%),muc_nuoc_thuong_luu_m,muc_nuoc_dang_binh_thuong_m,muc_nuoc_chet_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,so_cua_xa_sau,so_cua_xa_mat
2023-07-17T07:00,25.7,0.2,78,100,103.49,105,101,300,345,0,345,0,0
2023-07-17T08:00,25.2,0.1,79,100,103.49,105,101,335,345,0,345,0,0
2023-07-17T09:00,25.5,0.2,78,100,103.48,105,101,280,345,0,345,0,0
2023-07-17T10:00,24.4,0.1,84,100,103.49,105,101,290,172,0,172,0,0
2023-07-17T11:00,23.2,0.1,90,100,103.5,105,101,215,0,0,0,0,0
2023-07-17T12:00,23.2,0,89,100,103.52,105,101,180,0,0,0,0,0
2023-07-17T13:00,22.7,0.5,93,100,103.53,105,101,165,0,0,0,0,0
2023-07-17T14:00,22.7,0.1,93,100,103.51,105,101,108,344,0,344,0,0
2023-07-17T15:00,22.3,0.1,93,100,103.49,105,101,117,345,0,345,0,0
2023-07-17T16:00,22,0.8,95,100,103.48,105,101,210,345,0,345,0,0
2023-07-17T17:00,21.8,0.3,96,100,103.47,105,101,217,345,0,345,0,0
2023-07-17T18:00,21.4,0.8,95,100,103.47,105,101,295,345,0,345,0,0
2023-07-17T19:00,21.3,0.2,96,100,103.47,105,101,300,345,0,345,0,0
2023-07-17T20:00,21.4,0,95,100,103.46,105,101,288,345,0,345,0,0
2023-07-17T21:00,21.3,0.1,96,100,103.45,105,101,245,345,0,345,0,0
2023-07-17T22:00,21.3,0.1,96,100,103.44,105,101,220,345,0,345,0,0
2023-07-17T23:00,21.5,0.1,95,100,103.43,105,101,185,345,0,345,0,0
2023-07-18T00:00,21.7,0.1,96,100,103.41,105,101,150,345,0,345,0,0
2023-07-18T01:00,22.4,0.4,92,100,103.39,105,101,145,363,0,363,0,0
2023-07-18T02:00,23.2,0.1,89,100,103.37,105,101,140,363,0,363,0,0
2023-07-18T03:00,23.9,0.1,86,100,103.36,105,101,190,363,0,363,0,0
2023-07-18T04:00,24.6,0.1,81,100,103.35,105,101,200,363,0,363,0,0
2023-07-18T05:00,26.6,0.1,72,100,103.34,105,101,210,363,0,363,0,0
2023-07-18T06:00,27.8,0,68,99,103.33,105,101,220,363,0,363,0,0
2023-07-18T07:00,27.9,0.1,67,100,103.32,105,101,210,363,0,363,0,0
2023-07-18T08:00,28,0,67,98,103.3,105,101,188,363,0,363,0,0
2023-07-18T09:00,27.2,0.1,70,99,103.28,105,101,180,363,0,363,0,0
2023-07-18T10:00,25.3,0.1,80,99,103.26,105,101,175,363,0,363,0,0
2023-07-18T11:00,24,0,87,100,103.26,105,101,190,178,0,178,0,0
2023-07-18T12:00,23.1,0.1,92,100,103.28,105,101,228,0,0,0,0,0
2023-07-18T13:00,22.7,0,94,100,103.29,105,101,188,0,0,0,0,0
2023-07-18T14:00,22.7,0,92,100,103.28,105,101,168,240,0,240,0,0
2023-07-18T15:00,22.5,0,93,100,103.26,105,101,160,363,0,363,0,0
2023-07-18T16:00,22.5,0,92,100,103.25,105,101,230,363,0,363,0,0
2023-07-18T17:00,22.3,0,94,100,103.23,105,101,200,363,0,363,0,0
2023-07-18T18:00,22.4,0.1,94,100,103.21,105,101,170,363,0,363,0,0
2023-07-18T19:00,22.2,0,96,100,103.19,105,101,165,363,0,363,0,0
2023-07-18T20:00,22,0,97,100,103.18,105,101,182,363,0,363,0,0
2023-07-18T21:00,21.9,0,96,100,103.16,105,101,180,363,0,363,0,0
2023-07-18T22:00,22.1,0,94,100,103.15,105,101,188,363,0,363,0,0
2023-07-18T23:00,22.2,0,94,100,103.14,105,101,180,363,0,363,0,0
2023-07-19T00:00,22.7,0,91,100,103.13,105,101,190,363,0,363,0,0
2023-07-19T01:00,23.9,0,85,100,103.13,105,101,280,363,0,363,0,0
2023-07-19T02:00,25.4,0,77,100,103.12,105,101,310,363,0,363,0,0
2023-07-19T03:00,26.4,0,74,100,103.12,105,101,320,363,0,363,0,0
2023-07-19T04:00,27.1,0.1,73,100,103.12,105,101,320,363,0,363,0,0
2023-07-19T05:00,27.9,0.1,70,100,103.11,105,101,325,363,0,363,0,0
2023-07-19T06:00,27.7,0.1,69,97,103.11,105,101,350,363,0,363,0,0
2023-07-19T07:00,28.6,0.1,66,94,103.11,105,101,357,363,0,363,0,0
2023-07-19T08:00,27.4,0.8,69,90,103.11,105,101,362,363,0,363,0,0
2023-07-19T09:00,25.3,1.8,81,89,103.11,105,101,363,363,0,363,0,0
2023-07-19T10:00,25.1,0.1,84,49,103.1,105,101,307,363,0,363,0,0
2023-07-19T11:00,24.6,0,85,52,103.09,105,101,305,363,0,363,0,0
2023-07-19T12:00,23.6,2,92,56,103.09,105,101,305,363,0,363,0,0
2023-07-19T13:00,23.1,1,95,98,103.09,105,101,303,363,0,363,0,0
2023-07-19T14:00,23.2,0.1,95,83,103.08,105,101,303,363,0,363,0,0
2023-07-19T15:00,22.6,0.2,96,84,103.07,105,101,301,363,0,363,0,0
2023-07-19T16:00,22.3,0.2,95,74,103.06,105,101,301,363,0,363,0,0
2023-07-19T17:00,22,0,96,99,103.06,105,101,300,363,0,363,0,0
2023-07-19T18:00,22,0.1,95,93,103.06,105,101,305,363,0,363,0,0
2023-07-19T19:00,22.1,0,96,100,103.06,105,101,310,363,0,363,0,0
2023-07-19T20:00,22,0,97,100,103.05,105,101,308,363,0,363,0,0
2023-07-19T21:00,22,0,96,100,103.05,105,101,306,363,0,363,0,0
2023-07-19T22:00,22,0,96,100,103.04,105,101,304,363,0,363,0,0
2023-07-19T23:00,22,0,96,100,103.04,105,101,302,363,0,363,0,0
2023-07-20T00:00,22.3,0,95,100,103.03,105,101,300,363,0,363,0,0
2023-07-20T01:00,23.7,0,87,89,103.01,105,101,280,400,0,400,0,0
2023-07-20T02:00,25.7,0.1,77,74,102.99,105,101,270,400,0,400,0,0
2023-07-20T03:00,27,0.1,73,26,102.97,105,101,250,400,0,400,0,0
2023-07-20T04:00,28.4,0,69,92,102.96,105,101,255,400,0,400,0,0
2023-07-20T05:00,28.8,0.2,66,100,102.95,105,101,236,400,0,400,0,0
2023-07-20T06:00,26.6,0.3,75,100,102.94,105,101,216,400,0,400,0,0
2023-07-20T07:00,25.3,3.7,79,76,102.92,105,101,210,400,0,400,0,0
2023-07-20T08:00,26.4,0.2,76,100,102.9,105,101,205,400,0,400,0,0
2023-07-20T09:00,24.3,2.9,87,100,102.89,105,101,190,400,0,400,0,0
2023-07-20T10:00,24.5,0.5,85,99,102.87,105,101,186,400,0,400,0,0
2023-07-20T11:00,23.3,0.4,91,100,102.86,105,101,190,320,0,320,0,0
2023-07-20T12:00,23.3,0.2,93,86,102.87,105,101,185,120,0,120,0,0
2023-07-20T13:00,22.7,0,94,73,102.87,105,101,167,240,0,240,0,0
2023-07-20T14:00,22.6,0.2,96,100,102.86,105,101,157,400,0,400,0,0
2023-07-20T15:00,22,4,99,100,102.84,105,101,152,400,0,400,0,0
2023-07-20T16:00,22.1,0.2,96,91,102.83,105,101,156,400,0,400,0,0
2023-07-20T17:00,21.5,0.3,98,81,102.81,105,101,150,400,0,400,0,0
2023-07-20T18:00,21.7,0,98,93,102.79,105,101,135,400,0,400,0,0
2023-07-20T19:00,21.4,0,98,98,102.77,105,101,130,400,0,400,0,0
2023-07-20T20:00,21.2,0,99,95,102.75,105,101,132,400,0,400,0,0
2023-07-20T21:00,21.1,0,99,98,102.73,105,101,130,400,0,400,0,0
2023-07-20T22:00,20.2,0,100,99,102.71,105,101,130,400,0,400,0,0
2023-07-20T23:00,20.8,0,99,100,102.7,105,101,135,400,0,400,0,0
2023-07-21T00:00,22.4,0,95,100,102.68,105,101,132,400,0,400,0,0
2023-07-21T01:00,24,0.3,87,100,102.66,105,101,150,400,0,400,0,0
2023-07-21T02:00,25.5,0.2,78,75,102.64,105,101,140,400,0,400,0,0
2023-07-21T03:00,26.5,0.1,74,100,102.62,105,101,140,400,0,400,0,0
2023-07-21T04:00,27.2,0.2,70,98,102.61,105,101,140,400,0,400,0,0
2023-07-21T05:00,27.7,0.4,69,91,102.6,105,101,140,400,0,400,0,0
2023-07-21T06:00,27.7,0.4,73,36,102.58,105,101,140,400,0,400,0,0
2023-07-21T07:00,27.4,0.1,76,99,102.58,105,101,260,400,0,400,0,0
2023-07-21T08:00,26.7,0.7,76,97,102.58,105,101,360,400,0,400,0,0
2023-07-21T09:00,25.3,0.9,85,100,102.57,105,101,365,400,0,400,0,0
2023-07-21T10:00,24.3,0.2,87,100,102.57,105,101,390,400,0,400,0,0
2023-07-21T11:00,23.9,0.2,90,99,102.56,105,101,380,400,0,400,0,0
2023-07-21T12:00,23.6,0,87,100,102.54,105,101,320,400,0,400,0,0
2023-07-21T13:00,23,0,92,100,102.52,105,101,280,400,0,400,0,0
2023-07-21T14:00,22.6,0.1,95,100,102.49,105,101,230,400,0,400,0,0
2023-07-21T15:00,22.3,0.1,96,100,102.47,105,101,165,400,0,400,0,0
2023-07-21T16:00,22.3,0,97,100,102.44,105,101,70,400,0,400,0,0
2023-07-21T17:00,22.5,0,95,100,102.42,105,101,100,400,0,400,0,0
2023-07-21T18:00,21.3,0,98,99,102.4,105,101,140,400,0,400,0,0
2023-07-21T19:00,21.4,0,99,100,102.38,105,101,150,400,0,400,0,0
2023-07-21T20:00,20.9,0,100,100,102.37,105,101,215,400,0,400,0,0
2023-07-21T21:00,20.6,0,99,99,102.37,105,101,290,400,0,400,0,0
2023-07-21T22:00,20.5,0,98,95,102.37,105,101,320,400,0,400,0,0
2023-07-21T23:00,21.5,0,96,89,102.37,105,101,360,400,0,400,0,0
2023-07-22T00:00,23.2,0,90,37,102.37,105,101,380,400,0,400,0,0
2023-07-22T01:00,24.5,0,83,71,102.37,105,101,390,363,0,363,0,0
2023-07-22T02:00,25.6,0.3,77,90,102.38,105,101,395,378,0,378,0,0
2023-07-22T03:00,25.8,0.1,79,100,102.39,105,101,410,378,0,378,0,0
2023-07-22T04:00,27,0.1,72,100,102.4,105,101,425,363,0,363,0,0
2023-07-22T05:00,26.1,0.5,71,100,102.41,105,101,456,378,0,378,0,0
2023-07-22T06:00,25.9,0.3,79,100,102.42,105,101,450,386,0,386,0,0
2023-07-22T07:00,24.3,2.1,84,100,102.44,105,101,490,386,0,386,0,0
2023-07-22T08:00,26.4,0.4,74,99,102.45,105,101,495,389,0,389,0,0
2023-07-22T09:00,24.8,0.7,79,100,102.47,105,101,500,389,0,389,0,0
2023-07-22T10:00,23.3,0.4,88,99,102.48,105,101,495,389,0,389,0,0
2023-07-22T11:00,22.2,0.5,93,100,102.5,105,101,520,363,0,363,0,0
2023-07-22T12:00,21.3,0.2,96,81,102.52,105,101,550,240,0,240,0,0
2023-07-22T13:00,21.4,0.1,95,100,102.53,105,101,510,363,0,363,0,0
2023-07-22T14:00,21.3,0,97,100,102.55,105,101,520,378,0,378,0,0
2023-07-22T15:00,20.9,0,98,99,102.57,105,101,525,378,0,378,0,0
2023-07-22T16:00,20.9,0,98,58,102.58,105,101,590,378,0,378,0,0
2023-07-22T17:00,20.4,0,98,51,102.6,105,101,620,363,0,363,0,0
2023-07-22T18:00,20.4,0,98,87,102.62,105,101,615,363,0,363,0,0
2023-07-22T19:00,20.3,0,98,96,102.64,105,101,618,363,0,363,0,0
2023-07-22T20:00,20.3,0,99,100,102.66,105,101,630,363,0,363,0,0
2023-07-22T21:00,20.8,0,98,100,102.67,105,101,560,363,0,363,0,0
2023-07-22T22:00,21.3,0,96,93,102.68,105,101,480,384,0,384,0,0
2023-07-22T23:00,21.4,0,96,89,102.69,105,101,520,384,0,384,0,0
2023-07-23T00:00,22.7,0,92,84,102.7,105,101,525,384,0,384,0,0
2023-07-23T01:00,24.4,0.1,84,35,102.7,105,101,460,396,0,396,0,0
2023-07-23T02:00,25.6,0,79,40,102.7,105,101,410,396,0,396,0,0
2023-07-23T03:00,26.8,0,74,98,102.7,105,101,400,396,0,396,0,0
2023-07-23T04:00,27.6,0,67,100,102.7,105,101,390,396,0,396,0,0
2023-07-23T05:00,27.4,0,66,97,102.7,105,101,390,396,0,396,0,0
2023-07-23T06:00,26.2,0.5,72,100,102.7,105,101,390,396,0,396,0,0
2023-07-23T07:00,24.6,2.3,81,91,102.69,105,101,350,396,0,396,0,0
2023-07-23T08:00,24.7,0.1,81,100,102.69,105,101,360,396,0,396,0,0
2023-07-23T09:00,25.7,0.8,75,100,102.72,105,101,362,0,0,0,0,0
2023-07-23T10:00,24.5,0.7,79,99,102.75,105,101,364,0,0,0,0,0
2023-07-23T11:00,23.8,0.1,88,99,102.77,105,101,300,0,0,0,0,0
2023-07-23T12:00,22.4,2.2,91,100,102.79,105,101,260,0,0,0,0,0
2023-07-23T13:00,21.9,0.8,95,100,102.81,105,101,265,0,0,0,0,0
2023-07-23T14:00,21.6,1.4,96,100,102.81,105,101,305,398,0,398,0,0
2023-07-23T15:00,21.7,0.4,95,100,102.82,105,101,360,313,0,313,0,0
2023-07-23T16:00,21.3,0.2,96,100,102.82,105,101,370,313,0,313,0,0
2023-07-23T17:00,21.1,0.1,95,100,102.82,105,101,380,395,0,395,0,0
2023-07-23T18:00,21.1,0,96,100,102.82,105,101,400,395,0,395,0,0
2023-07-23T19:00,21.2,0,96,100,102.82,105,101,395,395,0,395,0,0
2023-07-23T20:00,21.2,0,97,100,102.82,105,101,394,395,0,395,0,0
2023-07-23T21:00,21.2,0,97,100,102.82,105,101,392,395,0,395,0,0
2023-07-23T22:00,21.2,0,98,100,102.82,105,101,393,395,0,395,0,0
2023-07-23T23:00,21.4,0,95,100,102.82,105,101,390,395,0,395,0,0
2023-07-24T00:00,22.2,0,92,99,102.82,105,101,396,395,0,395,0,0
2023-07-24T01:00,23,0.1,87,49,102.82,105,101,360,395,0,395,0,0
2023-07-24T02:00,25.2,0.1,75,100,102.81,105,101,320,395,0,395,0,0
2023-07-24T03:00,25.4,0,77,100,102.79,105,101,280,395,0,395,0,0
2023-07-24T04:00,25.9,0.1,75,42,102.77,105,101,237,395,0,395,0,0
2023-07-24T05:00,26.4,0.1,77,81,102.76,105,101,237,395,0,395,0,0
2023-07-24T06:00,27.6,0,70,100,102.75,105,101,248,395,0,395,0,0
2023-07-24T07:00,27.2,1.9,69,95,102.75,105,101,380,395,0,395,0,0
2023-07-24T08:00,24,3.6,88,95,102.75,105,101,380,395,0,395,0,0
2023-07-24T09:00,23.9,1.1,89,100,102.75,105,101,390,395,0,395,0,0
2023-07-24T10:00,23.2,2.9,90,100,102.75,105,101,400,395,0,395,0,0
2023-07-24T11:00,22.7,0.5,88,100,102.75,105,101,405,395,0,395,0,0
2023-07-24T12:00,21.8,1,93,100,102.75,105,101,360,395,0,395,0,0
2023-07-24T13:00,21.6,1.2,97,100,102.74,105,101,340,395,0,395,0,0
2023-07-24T14:00,21.8,0.7,96,100,102.73,105,101,300,395,0,395,0,0
2023-07-24T15:00,21.6,1.7,97,100,102.72,105,101,300,395,0,395,0,0
2023-07-24T16:00,21.4,0,98,100,102.71,105,101,298,395,0,395,0,0
2023-07-24T17:00,21.6,0,96,100,102.7,105,101,298,395,0,395,0,0
2023-07-24T18:00,21.5,0,95,100,102.69,105,101,296,395,0,395,0,0
2023-07-24T19:00,21.2,0,97,100,102.68,105,101,296,395,0,395,0,0
2023-07-24T20:00,21.4,0,97,100,102.68,105,101,320,395,0,395,0,0
2023-07-24T21:00,21.5,0,96,94,102.68,105,101,350,395,0,395,0,0
2023-07-24T22:00,21.2,0,95,85,102.68,105,101,440,395,0,395,0,0
2023-07-24T23:00,21.2,0,97,98,102.69,105,101,510,395,0,395,0,0
2023-07-25T00:00,21.8,0,95,92,102.7,105,101,525,395,0,395,0,0
2023-07-25T01:00,23.1,0,85,83,102.7,105,101,440,395,0,395,0,0
2023-07-25T02:00,24.4,0.1,79,98,102.7,105,101,400,395,0,395,0,0
2023-07-25T03:00,25,0.2,77,100,102.7,105,101,400,395,0,395,0,0
2023-07-25T04:00,26,0.2,73,99,102.7,105,101,405,395,0,395,0,0
2023-07-25T05:00,26.5,0.1,74,100,102.7,105,101,420,395,0,395,0,0
2023-07-25T06:00,27.1,0,71,42,102.71,105,101,460,395,0,395,0,0
2023-07-25T07:00,27.3,0.3,69,39,102.71,105,101,450,395,0,395,0,0
2023-07-25T08:00,26.7,1.5,68,72,102.73,105,101,470,395,0,395,0,0
2023-07-25T09:00,26.1,0.9,74,51,102.74,105,101,475,240,0,240,0,0
2023-07-25T10:00,25.2,0.2,76,60,102.76,105,101,468,0,0,0,0,0
2023-07-25T11:00,23.4,0,84,74,102.78,105,101,470,200,0,200,0,0
2023-07-25T12:00,23.3,4.9,86,96,102.81,105,101,472,0,0,0,0,0
2023-07-25T13:00,22.9,2.5,92,100,102.83,105,101,475,395,0,395,0,0
2023-07-25T14:00,22.3,1.8,96,100,102.84,105,101,480,395,0,395,0,0
2023-07-25T15:00,22.2,2.3,96,100,102.85,105,101,488,395,0,395,0,0
2023-07-25T16:00,22.1,3,96,100,102.85,105,101,468,395,0,395,0,0
2023-07-25T17:00,21.7,6.4,97,100,102.85,105,101,362,395,0,395,0,0
2023-07-25T18:00,21.6,3.3,96,100,102.85,105,101,388,395,0,395,0,0
2023-07-25T19:00,21.4,7,95,100,102.85,105,101,390,395,0,395,0,0
2023-07-25T20:00,21.4,5.1,96,100,102.85,105,101,395,395,0,395,0,0
2023-07-25T21:00,21.4,3.3,96,100,102.85,105,101,395,395,0,395,0,0
2023-07-25T22:00,21.4,2,96,100,102.85,105,101,397,395,0,395,0,0
2023-07-25T23:00,21.4,1.3,97,100,102.85,105,101,397,395,0,395,0,0
2023-07-26T00:00,21.8,0.7,97,100,102.85,105,101,399,395,0,395,0,0
2023-07-26T01:00,22.8,0.1,88,99,102.85,105,101,400,400,0,400,0,0
2023-07-26T02:00,24,0.1,83,100,102.85,105,101,400,400,0,400,0,0
2023-07-26T03:00,24.7,0.1,80,90,102.86,105,101,530,400,0,400,0,0
2023-07-26T04:00,25.8,0.3,75,79,102.87,105,101,530,400,0,400,0,0
2023-07-26T05:00,26.4,0.5,71,63,102.88,105,101,530,400,0,400,0,0
2023-07-26T06:00,26.9,0.4,70,75,102.89,105,101,530,400,0,400,0,0
2023-07-26T07:00,26.5,0.2,71,54,102.89,105,101,400,400,0,400,0,0
2023-07-26T08:00,27,0.2,69,79,102.9,105,101,488,400,0,400,0,0
2023-07-26T09:00,26.8,0.1,71,70,102.91,105,101,500,400,0,400,0,0
2023-07-26T10:00,24.8,0.2,80,86,102.92,105,101,485,330,0,330,0,0
2023-07-26T11:00,23.5,0.1,88,69,102.94,105,101,490,240,0,240,0,0
2023-07-26T12:00,23.2,0,89,93,102.98,105,101,495,0,0,0,0,0
2023-07-26T13:00,22.7,0,93,100,103,105,101,490,240,0,240,0,0
2023-07-26T14:00,22.8,0.1,92,100,103.01,105,101,488,400,0,400,0,0
2023-07-26T15:00,22.6,0,94,100,103.02,105,101,478,400,0,400,0,0
2023-07-26T16:00,22.5,0,94,100,103.02,105,101,475,400,0,400,0,0
2023-07-26T17:00,22.5,0,94,100,103.03,105,101,471,391,0,391,0,0
2023-07-26T18:00,22.4,0,94,100,103.03,105,101,400,400,0,400,0,0
2023-07-26T19:00,22.4,0,94,100,103.03,105,101,400,400,0,400,0,0
2023-07-26T20:00,22.1,0,96,100,103.03,105,101,405,400,0,400,0,0
2023-07-26T21:00,22.3,0.1,95,100,103.03,105,101,405,400,0,400,0,0
2023-07-26T22:00,22.4,0.2,94,100,103.04,105,101,468,400,0,400,0,0
2023-07-26T23:00,22.5,0,93,100,103.04,105,101,470,400,0,400,0,0
2023-07-27T00:00,23.2,0,93,97,103.05,105,101,472,400,0,400,0,0
2023-07-27T01:00,24.5,0,85,100,103.05,105,101,479,400,0,400,0,0
2023-07-27T02:00,25.5,0.1,78,100,103.06,105,101,480,400,0,400,0,0
2023-07-27T03:00,26.5,0.1,74,100,103.06,105,101,475,400,0,400,0,0
2023-07-27T04:00,27.5,0,70,97,103.07,105,101,478,400,0,400,0,0
2023-07-27T05:00,28.1,0.1,67,40,103.07,105,101,482,400,0,400,0,0
2023-07-27T06:00,28.8,0.1,65,25,103.08,105,101,458,400,0,400,0,0
2023-07-27T07:00,29.2,0.1,63,33,103.08,105,101,457,400,0,400,0,0
2023-07-27T08:00,28.6,0,66,56,103.08,105,101,400,400,0,400,0,0
2023-07-27T09:00,26.5,0.9,76,80,103.08,105,101,400,400,0,400,0,0
2023-07-27T10:00,23.8,5.7,91,100,103.08,105,101,400,400,0,400,0,0
2023-07-27T11:00,23.3,0.4,91,100,103.08,105,101,400,400,0,400,0,0
2023-07-27T12:00,23.8,0,88,100,103.1,105,101,400,0,0,0,0,0
2023-07-27T13:00,23,0,92,100,103.1,105,101,400,400,0,400,0,0
2023-07-27T14:00,22.4,0,94,100,103.1,105,101,400,400,0,400,0,0
2023-07-27T15:00,22.2,0,96,100,103.1,105,101,400,400,0,400,0,0
2023-07-27T16:00,21.9,0,98,100,103.08,105,101,295,400,0,400,0,0
2023-07-27T17:00,22.3,0.1,95,100,103.06,105,101,250,400,0,400,0,0
2023-07-27T18:00,22.5,0,95,100,103.05,105,101,270,400,0,400,0,0
2023-07-27T19:00,22.2,0.1,96,100,103.04,105,101,280,400,0,400,0,0
2023-07-27T20:00,22.2,0.5,96,100,103.04,105,101,400,400,0,400,0,0
2023-07-27T21:00,22.1,0.5,96,100,103.04,105,101,400,400,0,400,0,0
2023-07-27T22:00,21.3,0.1,97,100,103.04,105,101,400,400,0,400,0,0
2023-07-27T23:00,21.1,0,97,100,103.04,105,101,400,400,0,400,0,0
2023-07-28T00:00,22.3,0,92,100,103.04,105,101,400,400,0,400,0,0
2023-07-28T01:00,23.4,0,88,100,103.03,105,101,270,400,0,400,0,0
2023-07-28T02:00,23.9,0,86,99,103.02,105,101,270,400,0,400,0,0
2023-07-28T03:00,25.9,0.1,76,78,103.01,105,101,270,400,0,400,0,0
2023-07-28T04:00,27,0.1,73,78,103,105,101,270,400,0,400,0,0
2023-07-28T05:00,27.6,0.1,70,96,102.99,105,101,270,400,0,400,0,0
2023-07-28T06:00,27.8,0.1,68,100,102.98,105,101,270,400,0,400,0,0
2023-07-28T07:00,27.8,0,69,88,102.97,105,101,270,400,0,400,0,0
2023-07-28T08:00,27.2,0.1,73,82,102.97,105,101,320,400,0,400,0,0
2023-07-28T09:00,27.1,0,73,53,102.97,105,101,380,400,0,400,0,0
2023-07-28T10:00,26.4,0,76,35,102.98,105,101,375,200,0,200,0,0
2023-07-28T11:00,24.6,0.1,84,35,103.01,105,101,380,0,0,0,0,0
2023-07-28T12:00,23.5,0,89,97,103.03,105,101,290,0,0,0,0,0
2023-07-28T13:00,22.9,0,92,84,103.04,105,101,200,0,0,0,0,0
2023-07-28T14:00,22.6,0,96,100,103.04,105,101,200,200,0,200,0,0
2023-07-28T15:00,22.7,0,96,100,103.04,105,101,350,400,0,400,0,0
2023-07-28T16:00,22.5,0,98,100,103.03,105,101,320,400,0,400,0,0
2023-07-28T17:00,22.3,0,97,100,103.03,105,101,380,400,0,400,0,0
2023-07-28T18:00,22.1,0,97,100,103.03,105,101,390,400,0,400,0,0
2023-07-28T19:00,22,0.1,96,100,103.02,105,101,330,400,0,400,0,0
2023-07-28T20:00,21.7,0,95,100,103.02,105,101,350,400,0,400,0,0
2023-07-28T21:00,21.5,0,96,100,103.01,105,101,360,400,0,400,0,0
2023-07-28T22:00,21.6,0,96,100,103.01,105,101,352,400,0,400,0,0
2023-07-28T23:00,21.7,0,95,100,102.99,105,101,368,400,0,400,0,0
2023-07-29T00:00,22.9,0,90,100,102.99,105,101,370,400,0,400,0,0
2023-07-29T01:00,24.4,0,84,100,102.99,105,101,390,400,0,400,0,0
2023-07-29T02:00,25.4,0,79,96,102.99,105,101,365,400,0,400,0,0
2023-07-29T03:00,26,0.2,77,76,102.98,105,101,357,400,0,400,0,0
2023-07-29T04:00,27.1,0.7,75,93,102.97,105,101,346,400,0,400,0,0
2023-07-29T05:00,25.8,5.8,78,88,102.96,105,101,322,400,0,400,0,0
2023-07-29T06:00,26.5,0.7,78,86,102.95,105,101,320,400,0,400,0,0
2023-07-29T07:00,27.3,0.2,73,60,102.94,105,101,325,400,0,400,0,0
2023-07-29T08:00,27.1,0.5,70,89,102.94,105,101,330,400,0,400,0,0
2023-07-29T09:00,25.4,0.3,80,68,102.93,105,101,310,400,0,400,0,0
2023-07-29T10:00,24.4,0.3,85,47,102.94,105,101,320,200,0,200,0,0
2023-07-29T11:00,24,0.1,87,100,102.94,105,101,300,200,0,200,0,0
2023-07-29T12:00,22.8,0.2,91,100,102.96,105,101,280,0,0,0,0,0
2023-07-29T13:00,22,0.1,93,68,102.96,105,101,250,200,0,200,0,0
2023-07-29T14:00,21.6,0,96,100,102.94,105,101,230,400,0,400,0,0
2023-07-29T15:00,21.8,0,96,100,102.93,105,101,285,400,0,400,0,0
2023-07-29T16:00,21.7,0,96,100,102.92,105,101,280,400,0,400,0,0
2023-07-29T17:00,21.9,0,94,100,102.91,105,101,272,400,0,400,0,0
2023-07-29T18:00,21.8,0,95,100,102.89,105,101,204,400,0,400,0,0
2023-07-29T19:00,21.8,0,94,100,102.88,105,101,270,400,0,400,0,0
2023-07-29T20:00,21.9,0,95,100,102.86,105,101,280,400,0,400,0,0
2023-07-29T21:00,21.8,0,96,100,102.84,105,101,260,400,0,400,0,0
2023-07-29T22:00,21.7,0,94,100,102.83,105,101,264,400,0,400,0,0
2023-07-29T23:00,21.5,0,93,100,102.81,105,101,220,400,0,400,0,0
2023-07-30T00:00,22.4,0,91,100,102.8,105,101,240,400,0,400,0,0
2023-07-30T01:00,23,0.1,90,100,102.79,105,101,260,400,0,400,0,0
2023-07-30T02:00,23.5,0.5,86,100,102.78,105,101,270,400,0,400,0,0
2023-07-30T03:00,24.1,0.3,84,100,102.77,105,101,280,400,0,400,0,0
2023-07-30T04:00,25.6,0.2,76,100,102.75,105,101,240,400,0,400,0,0
2023-07-30T05:00,25.6,0.2,77,91,102.73,105,101,200,400,0,400,0,0
2023-07-30T06:00,26.3,0.1,73,68,102.71,105,101,180,400,0,400,0,0
2023-07-30T07:00,26.8,0.2,69,66,102.72,105,101,205,0,0,0,0,0
2023-07-30T08:00,26.1,0.1,74,40,102.73,105,101,180,0,0,0,0,0
2023-07-30T09:00,26.1,0,74,38,102.74,105,101,182,0,0,0,0,0
2023-07-30T10:00,25.4,0,78,74,102.75,105,101,185,0,0,0,0,0
2023-07-30T11:00,24,0,85,99,102.76,105,101,185,0,0,0,0,0
2023-07-30T12:00,23.2,0,88,100,102.78,105,101,192,0,0,0,0,0
2023-07-30T13:00,22.7,0,91,100,102.79,105,101,205,0,0,0,0,0
2023-07-30T14:00,22.6,0.2,93,100,102.8,105,101,210,0,0,0,0,0
2023-07-30T15:00,22.3,0.4,94,100,102.81,105,101,208,0,0,0,0,0
2023-07-30T16:00,22.1,0.1,95,100,102.8,105,101,270,400,0,400,0,0
2023-07-30T17:00,22.1,0.1,95,100,102.79,105,101,260,400,0,400,0,0
2023-07-30T18:00,22,0.1,96,100,102.78,105,101,270,400,0,400,0,0
2023-07-30T19:00,21.9,0,97,100,102.77,105,101,276,400,0,400,0,0
2023-07-30T20:00,22,0.1,96,100,102.76,105,101,272,400,0,400,0,0
2023-07-30T21:00,22,0.1,97,100,102.75,105,101,271,400,0,400,0,0
2023-07-30T22:00,22,0.2,97,100,102.74,105,101,248,400,0,400,0,0
2023-07-30T23:00,22,0.1,96,100,102.72,105,101,220,400,0,400,0,0
