ten_ho,thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,muc_nuoc_thuong_luu_m_filled
Sông Ba Hạ,2022-01-13 01:00:00,104.32,168.0,0.0,0.0,0.0,104.32
Sông Ba Hạ,2022-01-13 02:00:00,104.32,168.0,0.0,0.0,0.0,104.32
Sông Ba Hạ,2022-01-13 03:00:00,104.34,117.0,0.0,0.0,0.0,104.34
Sông Ba Hạ,2022-01-13 04:00:00,104.34,117.0,0.0,0.0,0.0,104.34
Sông Ba Hạ,2022-01-13 05:00:00,104.35,110.0,120.0,0.0,120.0,104.35
Sông Ba Hạ,2022-01-13 06:00:00,104.35,110.0,120.0,0.0,120.0,104.35
Sông Ba Hạ,2022-01-13 07:00:00,104.35,155.0,176.0,0.0,176.0,104.35
Sông Ba Hạ,2022-01-13 08:00:00,104.35,155.0,176.0,0.0,176.0,104.35
Sông Ba Hạ,2022-01-13 09:00:00,104.33,105.0,120.0,0.0,120.0,104.33
Sông Ba Hạ,2022-01-13 10:00:00,104.33,105.0,120.0,0.0,120.0,104.33
Sông Ba Hạ,2022-01-13 11:00:00,104.34,115.0,0.0,0.0,0.0,104.34
Sông Ba Hạ,2022-01-13 12:00:00,104.34,115.0,0.0,0.0,0.0,104.34
Sông Ba Hạ,2022-01-13 13:00:00,104.36,120.0,0.0,0.0,0.0,104.36
Sông Ba Hạ,2022-01-13 14:00:00,104.36,120.0,0.0,0.0,0.0,104.36
Sông Ba Hạ,2022-01-13 15:00:00,104.38,159.0,0.0,0.0,0.0,104.38
Sông Ba Hạ,2022-01-13 16:00:00,104.38,159.0,0.0,0.0,0.0,104.38
Sông Ba Hạ,2022-01-13 17:00:00,104.38,165.0,352.0,0.0,352.0,104.38
Sông Ba Hạ,2022-01-13 18:00:00,104.38,165.0,352.0,0.0,352.0,104.38
Sông Ba Hạ,2022-01-13 19:00:00,104.36,163.0,240.0,0.0,240.0,104.36
Sông Ba Hạ,2022-01-13 20:00:00,104.36,163.0,240.0,0.0,240.0,104.36
Sông Ba Hạ,2022-01-13 21:00:00,104.34,160.0,309.0,0.0,309.0,104.34
Sông Ba Hạ,2022-01-13 22:00:00,104.34,160.0,309.0,0.0,309.0,104.34
Sông Ba Hạ,2022-01-13 23:00:00,104.34,160.0,309.0,0.0,309.0,104.34
Sông Ba Hạ,2022-01-14 00:00:00,104.34,160.0,309.0,0.0,309.0,104.34
Sông Ba Hạ,2022-01-14 01:00:00,104.35,155.0,0.0,0.0,0.0,104.35
Sông Ba Hạ,2022-01-14 02:00:00,104.35,155.0,0.0,0.0,0.0,104.35
Sông Ba Hạ,2022-01-14 03:00:00,104.37,165.0,0.0,0.0,0.0,104.37
Sông Ba Hạ,2022-01-14 04:00:00,104.37,165.0,0.0,0.0,0.0,104.37
Sông Ba Hạ,2022-01-14 05:00:00,104.39,155.0,0.0,0.0,0.0,104.39
Sông Ba Hạ,2022-01-14 06:00:00,104.39,155.0,0.0,0.0,0.0,104.39
Sông Ba Hạ,2022-01-14 07:00:00,104.39,150.0,170.0,0.0,170.0,104.39
Sông Ba Hạ,2022-01-14 08:00:00,104.39,150.0,170.0,0.0,170.0,104.39
Sông Ba Hạ,2022-01-14 09:00:00,104.39,140.0,0.0,0.0,0.0,104.39
Sông Ba Hạ,2022-01-14 10:00:00,104.39,140.0,0.0,0.0,0.0,104.39
Sông Ba Hạ,2022-01-14 11:00:00,104.41,110.0,0.0,0.0,0.0,104.41
Sông Ba Hạ,2022-01-14 12:00:00,104.41,110.0,0.0,0.0,0.0,104.41
Sông Ba Hạ,2022-01-14 13:00:00,104.42,105.0,0.0,0.0,0.0,104.42
Sông Ba Hạ,2022-01-14 14:00:00,104.42,105.0,0.0,0.0,0.0,104.42
Sông Ba Hạ,2022-01-14 15:00:00,104.43,115.0,120.0,0.0,120.0,104.43
Sông Ba Hạ,2022-01-14 16:00:00,104.43,115.0,120.0,0.0,120.0,104.43
Sông Ba Hạ,2022-01-14 17:00:00,104.41,100.0,342.0,0.0,342.0,104.41
Sông Ba Hạ,2022-01-14 18:00:00,104.41,100.0,342.0,0.0,342.0,104.41
Sông Ba Hạ,2022-01-14 19:00:00,104.39,105.0,240.0,0.0,240.0,104.39
Sông Ba Hạ,2022-01-14 20:00:00,104.39,105.0,240.0,0.0,240.0,104.39
Sông Ba Hạ,2022-01-14 21:00:00,104.37,120.0,342.0,0.0,342.0,104.37
Sông Ba Hạ,2022-01-14 22:00:00,104.37,120.0,342.0,0.0,342.0,104.37
Sông Ba Hạ,2022-01-14 23:00:00,104.36,125.0,120.0,0.0,120.0,104.36
Sông Ba Hạ,2022-01-15 00:00:00,104.36,125.0,120.0,0.0,120.0,104.36
Sông Ba Hạ,2022-01-15 01:00:00,104.38,122.0,0.0,0.0,0.0,104.38
Sông Ba Hạ,2022-01-15 02:00:00,104.38,122.0,0.0,0.0,0.0,104.38
Sông Ba Hạ,2022-01-15 03:00:00,104.4,120.0,0.0,0.0,0.0,104.4
Sông Ba Hạ,2022-01-15 04:00:00,104.4,120.0,0.0,0.0,0.0,104.4
Sông Ba Hạ,2022-01-15 05:00:00,104.41,115.0,127.0,0.0,127.0,104.41
Sông Ba Hạ,2022-01-15 06:00:00,104.41,115.0,127.0,0.0,127.0,104.41
Sông Ba Hạ,2022-01-15 07:00:00,104.41,155.0,181.0,0.0,181.0,104.41
Sông Ba Hạ,2022-01-15 08:00:00,104.41,155.0,181.0,0.0,181.0,104.41
Sông Ba Hạ,2022-01-15 09:00:00,104.4,150.0,0.0,0.0,0.0,104.4
Sông Ba Hạ,2022-01-15 10:00:00,104.4,150.0,0.0,0.0,0.0,104.4
Sông Ba Hạ,2022-01-15 11:00:00,104.41,125.0,0.0,0.0,0.0,104.41
Sông Ba Hạ,2022-01-15 12:00:00,104.41,125.0,0.0,0.0,0.0,104.41
Sông Ba Hạ,2022-01-15 13:00:00,104.42,95.0,0.0,0.0,0.0,104.42
Sông Ba Hạ,2022-01-15 14:00:00,104.42,95.0,0.0,0.0,0.0,104.42
Sông Ba Hạ,2022-01-15 15:00:00,104.44,175.0,0.0,0.0,0.0,104.44
Sông Ba Hạ,2022-01-15 16:00:00,104.44,175.0,0.0,0.0,0.0,104.44
Sông Ba Hạ,2022-01-15 17:00:00,104.43,204.0,352.0,0.0,352.0,104.43
Sông Ba Hạ,2022-01-15 18:00:00,104.43,204.0,352.0,0.0,352.0,104.43
Sông Ba Hạ,2022-01-15 19:00:00,104.41,190.0,352.0,0.0,352.0,104.41
Sông Ba Hạ,2022-01-15 20:00:00,104.41,190.0,352.0,0.0,352.0,104.41
Sông Ba Hạ,2022-01-15 21:00:00,104.4,191.0,240.0,0.0,240.0,104.4
Sông Ba Hạ,2022-01-15 22:00:00,104.4,191.0,240.0,0.0,240.0,104.4
Sông Ba Hạ,2022-01-15 23:00:00,104.39,170.0,120.0,0.0,120.0,104.39
Sông Ba Hạ,2022-01-16 00:00:00,104.39,170.0,120.0,0.0,120.0,104.39
Sông Ba Hạ,2022-01-16 01:00:00,104.41,150.0,0.0,0.0,0.0,104.41
Sông Ba Hạ,2022-01-16 02:00:00,104.41,150.0,0.0,0.0,0.0,104.41
Sông Ba Hạ,2022-01-16 03:00:00,104.43,145.0,0.0,0.0,0.0,104.43
Sông Ba Hạ,2022-01-16 04:00:00,104.43,145.0,0.0,0.0,0.0,104.43
Sông Ba Hạ,2022-01-16 05:00:00,104.45,140.0,0.0,0.0,0.0,104.45
Sông Ba Hạ,2022-01-16 06:00:00,104.45,140.0,0.0,0.0,0.0,104.45
Sông Ba Hạ,2022-01-16 07:00:00,104.47,175.0,0.0,0.0,0.0,104.47
Sông Ba Hạ,2022-01-16 08:00:00,104.47,175.0,0.0,0.0,0.0,104.47
Sông Ba Hạ,2022-01-16 09:00:00,104.5,194.0,0.0,0.0,0.0,104.5
Sông Ba Hạ,2022-01-16 10:00:00,104.5,194.0,0.0,0.0,0.0,104.5
Sông Ba Hạ,2022-01-16 11:00:00,104.53,175.0,0.0,0.0,0.0,104.53
Sông Ba Hạ,2022-01-16 12:00:00,104.53,175.0,0.0,0.0,0.0,104.53
Sông Ba Hạ,2022-01-16 13:00:00,104.55,180.0,0.0,0.0,0.0,104.55
Sông Ba Hạ,2022-01-16 14:00:00,104.55,180.0,0.0,0.0,0.0,104.55
Sông Ba Hạ,2022-01-16 15:00:00,104.57,185.0,120.0,0.0,120.0,104.57
Sông Ba Hạ,2022-01-16 16:00:00,104.57,185.0,120.0,0.0,120.0,104.57
Sông Ba Hạ,2022-01-16 17:00:00,104.57,125.0,154.0,0.0,154.0,104.57
Sông Ba Hạ,2022-01-16 18:00:00,104.57,125.0,154.0,0.0,154.0,104.57
Sông Ba Hạ,2022-01-16 19:00:00,104.57,130.0,0.0,0.0,0.0,104.57
Sông Ba Hạ,2022-01-16 20:00:00,104.57,130.0,0.0,0.0,0.0,104.57
Sông Ba Hạ,2022-01-16 21:00:00,104.59,125.0,0.0,0.0,0.0,104.59
Sông Ba Hạ,2022-01-16 22:00:00,104.59,125.0,0.0,0.0,0.0,104.59
Sông Ba Hạ,2022-01-16 23:00:00,104.6,102.0,0.0,0.0,0.0,104.6
Sông Ba Hạ,2022-01-17 00:00:00,104.6,102.0,0.0,0.0,0.0,104.6
Sông Ba Hạ,2022-01-17 01:00:00,104.61,120.0,0.0,0.0,0.0,104.61
Sông Ba Hạ,2022-01-17 02:00:00,104.61,120.0,0.0,0.0,0.0,104.61
Sông Ba Hạ,2022-01-17 03:00:00,104.63,128.0,0.0,0.0,0.0,104.63
Sông Ba Hạ,2022-01-17 04:00:00,104.63,128.0,0.0,0.0,0.0,104.63
Sông Ba Hạ,2022-01-17 05:00:00,104.65,126.0,0.0,0.0,0.0,104.65
Sông Ba Hạ,2022-01-17 06:00:00,104.65,126.0,0.0,0.0,0.0,104.65
Sông Ba Hạ,2022-01-17 07:00:00,104.66,125.0,120.0,0.0,120.0,104.66
Sông Ba Hạ,2022-01-17 08:00:00,104.66,125.0,120.0,0.0,120.0,104.66
Sông Ba Hạ,2022-01-17 09:00:00,104.65,97.0,120.0,0.0,120.0,104.65
Sông Ba Hạ,2022-01-17 10:00:00,104.65,97.0,120.0,0.0,120.0,104.65
Sông Ba Hạ,2022-01-17 11:00:00,104.65,86.0,0.0,0.0,0.0,104.65
Sông Ba Hạ,2022-01-17 12:00:00,104.65,86.0,0.0,0.0,0.0,104.65
Sông Ba Hạ,2022-01-17 13:00:00,104.66,90.0,0.0,0.0,0.0,104.66
Sông Ba Hạ,2022-01-17 14:00:00,104.66,90.0,0.0,0.0,0.0,104.66
Sông Ba Hạ,2022-01-17 15:00:00,104.67,90.0,0.0,0.0,0.0,104.67
Sông Ba Hạ,2022-01-17 16:00:00,104.67,90.0,0.0,0.0,0.0,104.67
Sông Ba Hạ,2022-01-17 17:00:00,104.67,145.0,181.0,0.0,181.0,104.67
Sông Ba Hạ,2022-01-17 18:00:00,104.67,145.0,181.0,0.0,181.0,104.67
Sông Ba Hạ,2022-01-17 19:00:00,104.67,80.0,0.0,0.0,0.0,104.67
Sông Ba Hạ,2022-01-17 20:00:00,104.67,80.0,0.0,0.0,0.0,104.67
Sông Ba Hạ,2022-01-17 21:00:00,104.68,78.0,0.0,0.0,0.0,104.68
Sông Ba Hạ,2022-01-17 22:00:00,104.68,78.0,0.0,0.0,0.0,104.68
Sông Ba Hạ,2022-01-17 23:00:00,104.69,79.0,0.0,0.0,0.0,104.69
Sông Ba Hạ,2022-01-18 00:00:00,104.69,79.0,0.0,0.0,0.0,104.69
Sông Ba Hạ,2022-01-18 01:00:00,104.7,100.0,0.0,0.0,0.0,104.7
Sông Ba Hạ,2022-01-18 02:00:00,104.7,100.0,0.0,0.0,0.0,104.7
Sông Ba Hạ,2022-01-18 03:00:00,104.71,105.0,0.0,0.0,0.0,104.71
Sông Ba Hạ,2022-01-18 04:00:00,104.71,105.0,0.0,0.0,0.0,104.71
Sông Ba Hạ,2022-01-18 05:00:00,104.73,107.0,0.0,0.0,0.0,104.73
Sông Ba Hạ,2022-01-18 06:00:00,104.73,107.0,0.0,0.0,0.0,104.73
Sông Ba Hạ,2022-01-18 07:00:00,104.72,100.0,172.0,0.0,172.0,104.72
Sông Ba Hạ,2022-01-18 08:00:00,104.72,100.0,172.0,0.0,172.0,104.72
Sông Ba Hạ,2022-01-18 09:00:00,104.71,88.0,120.0,0.0,120.0,104.71
Sông Ba Hạ,2022-01-18 10:00:00,104.71,88.0,120.0,0.0,120.0,104.71
Sông Ba Hạ,2022-01-18 11:00:00,104.71,81.0,0.0,0.0,0.0,104.71
Sông Ba Hạ,2022-01-18 12:00:00,104.71,81.0,0.0,0.0,0.0,104.71
Sông Ba Hạ,2022-01-18 13:00:00,104.72,77.0,0.0,0.0,0.0,104.72
Sông Ba Hạ,2022-01-18 14:00:00,104.72,77.0,0.0,0.0,0.0,104.72
Sông Ba Hạ,2022-01-18 15:00:00,104.71,110.0,240.0,0.0,240.0,104.71
Sông Ba Hạ,2022-01-18 16:00:00,104.71,110.0,240.0,0.0,240.0,104.71
Sông Ba Hạ,2022-01-18 17:00:00,104.68,112.0,240.0,0.0,240.0,104.68
Sông Ba Hạ,2022-01-18 18:00:00,104.68,112.0,240.0,0.0,240.0,104.68
Sông Ba Hạ,2022-01-18 19:00:00,104.66,120.0,240.0,0.0,240.0,104.66
Sông Ba Hạ,2022-01-18 20:00:00,104.66,120.0,240.0,0.0,240.0,104.66
Sông Ba Hạ,2022-01-18 21:00:00,104.64,110.0,340.0,0.0,340.0,104.64
Sông Ba Hạ,2022-01-18 22:00:00,104.64,110.0,340.0,0.0,340.0,104.64
Sông Ba Hạ,2022-01-18 23:00:00,104.62,100.0,240.0,0.0,240.0,104.62
Sông Ba Hạ,2022-01-19 00:00:00,104.62,100.0,240.0,0.0,240.0,104.62
Sông Ba Hạ,2022-01-19 01:00:00,104.63,63.0,0.0,0.0,0.0,104.63
Sông Ba Hạ,2022-01-19 02:00:00,104.63,63.0,0.0,0.0,0.0,104.63
Sông Ba Hạ,2022-01-19 03:00:00,104.64,64.0,0.0,0.0,0.0,104.64
Sông Ba Hạ,2022-01-19 04:00:00,104.64,64.0,0.0,0.0,0.0,104.64
Sông Ba Hạ,2022-01-19 05:00:00,104.65,65.0,0.0,0.0,0.0,104.65
Sông Ba Hạ,2022-01-19 06:00:00,104.65,65.0,0.0,0.0,0.0,104.65
Sông Ba Hạ,2022-01-19 07:00:00,104.64,70.0,353.0,0.0,353.0,104.64
Sông Ba Hạ,2022-01-19 08:00:00,104.64,70.0,353.0,0.0,353.0,104.64
Sông Ba Hạ,2022-01-19 09:00:00,104.61,68.0,154.0,0.0,154.0,104.61
Sông Ba Hạ,2022-01-19 10:00:00,104.61,68.0,154.0,0.0,154.0,104.61
Sông Ba Hạ,2022-01-19 11:00:00,104.61,67.0,0.0,0.0,0.0,104.61
Sông Ba Hạ,2022-01-19 12:00:00,104.61,67.0,0.0,0.0,0.0,104.61
Sông Ba Hạ,2022-01-19 13:00:00,104.62,61.0,0.0,0.0,0.0,104.62
Sông Ba Hạ,2022-01-19 14:00:00,104.62,61.0,0.0,0.0,0.0,104.62
Sông Ba Hạ,2022-01-19 15:00:00,104.63,75.0,0.0,0.0,0.0,104.63
Sông Ba Hạ,2022-01-19 16:00:00,104.63,75.0,0.0,0.0,0.0,104.63
Sông Ba Hạ,2022-01-19 17:00:00,104.62,85.0,240.0,0.0,240.0,104.62
Sông Ba Hạ,2022-01-19 18:00:00,104.62,85.0,240.0,0.0,240.0,104.62
Sông Ba Hạ,2022-01-19 19:00:00,104.59,90.0,240.0,0.0,240.0,104.59
Sông Ba Hạ,2022-01-19 20:00:00,104.59,90.0,240.0,0.0,240.0,104.59
Sông Ba Hạ,2022-01-19 21:00:00,104.55,95.0,340.0,0.0,340.0,104.55
Sông Ba Hạ,2022-01-19 22:00:00,104.55,95.0,340.0,0.0,340.0,104.55
Sông Ba Hạ,2022-01-19 23:00:00,104.53,85.0,240.0,0.0,240.0,104.53
Sông Ba Hạ,2022-01-20 00:00:00,104.53,85.0,240.0,0.0,240.0,104.53
Sông Ba Hạ,2022-01-20 01:00:00,104.54,100.0,0.0,0.0,0.0,104.54
Sông Ba Hạ,2022-01-20 02:00:00,104.54,100.0,0.0,0.0,0.0,104.54
Sông Ba Hạ,2022-01-20 03:00:00,104.56,107.0,0.0,0.0,0.0,104.56
Sông Ba Hạ,2022-01-20 04:00:00,104.56,107.0,0.0,0.0,0.0,104.56
Sông Ba Hạ,2022-01-20 05:00:00,104.58,105.0,0.0,0.0,0.0,104.58
Sông Ba Hạ,2022-01-20 06:00:00,104.58,105.0,0.0,0.0,0.0,104.58
Sông Ba Hạ,2022-01-20 07:00:00,104.59,134.0,181.0,0.0,181.0,104.59
Sông Ba Hạ,2022-01-20 08:00:00,104.59,134.0,181.0,0.0,181.0,104.59
Sông Ba Hạ,2022-01-20 09:00:00,104.57,88.0,181.0,0.0,181.0,104.57
Sông Ba Hạ,2022-01-20 10:00:00,104.57,88.0,181.0,0.0,181.0,104.57
Sông Ba Hạ,2022-01-20 11:00:00,104.57,68.0,0.0,0.0,0.0,104.57
Sông Ba Hạ,2022-01-20 12:00:00,104.57,68.0,0.0,0.0,0.0,104.57
Sông Ba Hạ,2022-01-20 13:00:00,104.58,57.0,0.0,0.0,0.0,104.58
Sông Ba Hạ,2022-01-20 14:00:00,104.58,57.0,0.0,0.0,0.0,104.58
Sông Ba Hạ,2022-01-20 15:00:00,104.59,70.0,130.0,0.0,130.0,104.59
Sông Ba Hạ,2022-01-20 16:00:00,104.59,70.0,130.0,0.0,130.0,104.59
Sông Ba Hạ,2022-01-20 17:00:00,104.57,85.0,187.0,0.0,187.0,104.57
Sông Ba Hạ,2022-01-20 18:00:00,104.57,85.0,187.0,0.0,187.0,104.57
Sông Ba Hạ,2022-01-20 19:00:00,104.55,80.0,364.0,0.0,364.0,104.55
Sông Ba Hạ,2022-01-20 20:00:00,104.55,80.0,364.0,0.0,364.0,104.55
Sông Ba Hạ,2022-01-20 21:00:00,104.53,95.0,374.0,0.0,374.0,104.53
Sông Ba Hạ,2022-01-20 22:00:00,104.53,95.0,374.0,0.0,374.0,104.53
Sông Ba Hạ,2022-01-20 23:00:00,104.52,85.0,0.0,0.0,0.0,104.52
Sông Ba Hạ,2022-01-21 00:00:00,104.52,85.0,0.0,0.0,0.0,104.52
Sông Ba Hạ,2022-01-21 01:00:00,104.53,105.0,0.0,0.0,0.0,104.53
Sông Ba Hạ,2022-01-21 02:00:00,104.53,105.0,0.0,0.0,0.0,104.53
Sông Ba Hạ,2022-01-21 03:00:00,104.55,106.0,0.0,0.0,0.0,104.55
Sông Ba Hạ,2022-01-21 04:00:00,104.55,106.0,0.0,0.0,0.0,104.55
Sông Ba Hạ,2022-01-21 05:00:00,104.57,108.0,0.0,0.0,0.0,104.57
Sông Ba Hạ,2022-01-21 06:00:00,104.57,108.0,0.0,0.0,0.0,104.57
Sông Ba Hạ,2022-01-21 07:00:00,104.58,100.0,154.0,0.0,154.0,104.58
Sông Ba Hạ,2022-01-21 08:00:00,104.58,100.0,154.0,0.0,154.0,104.58
Sông Ba Hạ,2022-01-21 09:00:00,104.58,45.0,0.0,0.0,0.0,104.58
Sông Ba Hạ,2022-01-21 10:00:00,104.58,45.0,0.0,0.0,0.0,104.58
Sông Ba Hạ,2022-01-21 11:00:00,104.58,44.0,0.0,0.0,0.0,104.58
Sông Ba Hạ,2022-01-21 12:00:00,104.58,44.0,0.0,0.0,0.0,104.58
Sông Ba Hạ,2022-01-21 13:00:00,104.59,43.0,0.0,0.0,0.0,104.59
Sông Ba Hạ,2022-01-21 14:00:00,104.59,43.0,0.0,0.0,0.0,104.59
Sông Ba Hạ,2022-01-21 15:00:00,104.6,50.0,0.0,0.0,0.0,104.6
Sông Ba Hạ,2022-01-21 16:00:00,104.6,50.0,0.0,0.0,0.0,104.6
Sông Ba Hạ,2022-01-21 17:00:00,104.6,57.0,180.0,0.0,180.0,104.6
Sông Ba Hạ,2022-01-21 18:00:00,104.6,57.0,180.0,0.0,180.0,104.6
Sông Ba Hạ,2022-01-21 19:00:00,104.57,135.0,240.0,0.0,240.0,104.57
Sông Ba Hạ,2022-01-21 20:00:00,104.57,135.0,240.0,0.0,240.0,104.57
Sông Ba Hạ,2022-01-21 21:00:00,104.54,140.0,376.0,0.0,376.0,104.54
Sông Ba Hạ,2022-01-21 22:00:00,104.54,140.0,376.0,0.0,376.0,104.54
Sông Ba Hạ,2022-01-21 23:00:00,104.54,143.0,0.0,0.0,0.0,104.54
Sông Ba Hạ,2022-01-22 00:00:00,104.54,143.0,0.0,0.0,0.0,104.54
Sông Ba Hạ,2022-01-22 01:00:00,104.56,135.0,0.0,0.0,0.0,104.56
Sông Ba Hạ,2022-01-22 02:00:00,104.56,135.0,0.0,0.0,0.0,104.56
Sông Ba Hạ,2022-01-22 03:00:00,104.58,133.0,0.0,0.0,0.0,104.58
Sông Ba Hạ,2022-01-22 04:00:00,104.58,133.0,0.0,0.0,0.0,104.58
Sông Ba Hạ,2022-01-22 05:00:00,104.57,131.0,378.0,0.0,378.0,104.57
Sông Ba Hạ,2022-01-22 06:00:00,104.57,131.0,378.0,0.0,378.0,104.57
Sông Ba Hạ,2022-01-22 07:00:00,104.55,128.0,378.0,0.0,378.0,104.55
Sông Ba Hạ,2022-01-22 08:00:00,104.55,128.0,378.0,0.0,378.0,104.55
Sông Ba Hạ,2022-01-22 09:00:00,104.54,100.0,0.0,0.0,0.0,104.54
Sông Ba Hạ,2022-01-22 10:00:00,104.54,100.0,0.0,0.0,0.0,104.54
Sông Ba Hạ,2022-01-22 11:00:00,104.54,85.0,0.0,0.0,0.0,104.54
Sông Ba Hạ,2022-01-22 12:00:00,104.54,85.0,0.0,0.0,0.0,104.54
Sông Ba Hạ,2022-01-22 13:00:00,104.55,70.0,0.0,0.0,0.0,104.55
Sông Ba Hạ,2022-01-22 14:00:00,104.55,70.0,0.0,0.0,0.0,104.55
Sông Ba Hạ,2022-01-22 15:00:00,104.56,95.0,0.0,0.0,0.0,104.56
Sông Ba Hạ,2022-01-22 16:00:00,104.56,95.0,0.0,0.0,0.0,104.56
Sông Ba Hạ,2022-01-22 17:00:00,104.54,140.0,350.0,0.0,350.0,104.54
Sông Ba Hạ,2022-01-22 18:00:00,104.54,140.0,350.0,0.0,350.0,104.54
Sông Ba Hạ,2022-01-22 19:00:00,104.51,141.0,307.0,0.0,307.0,104.51
Sông Ba Hạ,2022-01-22 20:00:00,104.51,141.0,307.0,0.0,307.0,104.51
Sông Ba Hạ,2022-01-22 21:00:00,104.49,145.0,352.0,0.0,352.0,104.49
Sông Ba Hạ,2022-01-22 22:00:00,104.49,145.0,352.0,0.0,352.0,104.49
Sông Ba Hạ,2022-01-22 23:00:00,104.47,141.0,240.0,0.0,240.0,104.47
Sông Ba Hạ,2022-01-23 00:00:00,104.47,141.0,240.0,0.0,240.0,104.47
Sông Ba Hạ,2022-01-23 01:00:00,104.46,160.0,240.0,0.0,240.0,104.46
Sông Ba Hạ,2022-01-23 02:00:00,104.46,160.0,240.0,0.0,240.0,104.46
Sông Ba Hạ,2022-01-23 03:00:00,104.46,165.0,181.0,0.0,181.0,104.46
Sông Ba Hạ,2022-01-23 04:00:00,104.46,165.0,181.0,0.0,181.0,104.46
Sông Ba Hạ,2022-01-23 05:00:00,104.45,156.0,189.0,0.0,189.0,104.45
Sông Ba Hạ,2022-01-23 06:00:00,104.45,156.0,189.0,0.0,189.0,104.45
Sông Ba Hạ,2022-01-23 07:00:00,104.45,150.0,181.0,0.0,181.0,104.45
Sông Ba Hạ,2022-01-23 08:00:00,104.45,150.0,181.0,0.0,181.0,104.45
Sông Ba Hạ,2022-01-23 09:00:00,104.44,120.0,120.0,0.0,120.0,104.44
Sông Ba Hạ,2022-01-23 10:00:00,104.44,120.0,120.0,0.0,120.0,104.44
Sông Ba Hạ,2022-01-23 11:00:00,104.45,95.0,0.0,0.0,0.0,104.45
Sông Ba Hạ,2022-01-23 12:00:00,104.45,95.0,0.0,0.0,0.0,104.45
Sông Ba Hạ,2022-01-23 13:00:00,104.47,105.0,0.0,0.0,0.0,104.47
Sông Ba Hạ,2022-01-23 14:00:00,104.47,105.0,0.0,0.0,0.0,104.47
Sông Ba Hạ,2022-01-23 15:00:00,104.48,95.0,120.0,0.0,120.0,104.48
Sông Ba Hạ,2022-01-23 16:00:00,104.48,95.0,120.0,0.0,120.0,104.48
Sông Ba Hạ,2022-01-23 17:00:00,104.46,102.0,363.0,0.0,363.0,104.46
Sông Ba Hạ,2022-01-23 18:00:00,104.46,102.0,363.0,0.0,363.0,104.46
Sông Ba Hạ,2022-01-23 19:00:00,104.42,90.0,363.0,0.0,363.0,104.42
Sông Ba Hạ,2022-01-23 20:00:00,104.42,90.0,363.0,0.0,363.0,104.42
Sông Ba Hạ,2022-01-23 21:00:00,104.39,100.0,309.0,0.0,309.0,104.39
Sông Ba Hạ,2022-01-23 22:00:00,104.39,100.0,309.0,0.0,309.0,104.39
Sông Ba Hạ,2022-01-23 23:00:00,104.35,105.0,352.0,0.0,352.0,104.35
Sông Ba Hạ,2022-01-24 00:00:00,104.35,105.0,352.0,0.0,352.0,104.35
Sông Ba Hạ,2022-01-24 01:00:00,104.35,95.0,0.0,0.0,0.0,104.35
Sông Ba Hạ,2022-01-24 02:00:00,104.35,95.0,0.0,0.0,0.0,104.35
Sông Ba Hạ,2022-01-24 03:00:00,104.36,80.0,0.0,0.0,0.0,104.36
Sông Ba Hạ,2022-01-24 04:00:00,104.36,80.0,0.0,0.0,0.0,104.36
Sông Ba Hạ,2022-01-24 05:00:00,104.36,70.0,181.0,0.0,181.0,104.36
Sông Ba Hạ,2022-01-24 06:00:00,104.36,70.0,181.0,0.0,181.0,104.36
Sông Ba Hạ,2022-01-24 07:00:00,104.33,66.0,363.0,0.0,363.0,104.33
Sông Ba Hạ,2022-01-24 08:00:00,104.33,66.0,363.0,0.0,363.0,104.33
Sông Ba Hạ,2022-01-24 09:00:00,104.29,45.0,176.0,0.0,176.0,104.29
Sông Ba Hạ,2022-01-24 10:00:00,104.29,45.0,176.0,0.0,176.0,104.29
Sông Ba Hạ,2022-01-24 11:00:00,104.29,25.0,0.0,0.0,0.0,104.29
Sông Ba Hạ,2022-01-24 12:00:00,104.29,25.0,0.0,0.0,0.0,104.29
Sông Ba Hạ,2022-01-24 13:00:00,104.29,27.0,0.0,0.0,0.0,104.29
Sông Ba Hạ,2022-01-24 14:00:00,104.29,27.0,0.0,0.0,0.0,104.29
Sông Ba Hạ,2022-01-24 15:00:00,104.28,75.0,276.0,0.0,276.0,104.28
Sông Ba Hạ,2022-01-24 16:00:00,104.28,75.0,276.0,0.0,276.0,104.28
Sông Ba Hạ,2022-01-24 17:00:00,104.25,79.0,378.0,0.0,378.0,104.25
Sông Ba Hạ,2022-01-24 18:00:00,104.25,79.0,378.0,0.0,378.0,104.25
Sông Ba Hạ,2022-01-24 19:00:00,104.21,85.0,389.0,0.0,389.0,104.21
Sông Ba Hạ,2022-01-24 20:00:00,104.21,85.0,389.0,0.0,389.0,104.21
Sông Ba Hạ,2022-01-24 21:00:00,104.19,82.0,376.0,0.0,376.0,104.19
Sông Ba Hạ,2022-01-24 22:00:00,104.19,82.0,376.0,0.0,376.0,104.19
Sông Ba Hạ,2022-01-24 23:00:00,104.17,74.0,376.0,0.0,376.0,104.17
Sông Ba Hạ,2022-01-25 00:00:00,104.17,74.0,376.0,0.0,376.0,104.17
Sông Ba Hạ,2022-01-25 01:00:00,104.14,77.0,0.0,0.0,0.0,104.14
