ten_ho,thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,muc_nuoc_thuong_luu_m_filled
Trị An,2025-03-25 18:00:00,61.38,60.0,0.0,0.0,0.0,61.38
Trị An,2025-03-25 19:00:00,61.37,80.0,744.0,0.0,744.0,61.37
Trị An,2025-03-25 20:00:00,61.37,80.0,744.0,0.0,744.0,61.37
Trị An,2025-03-25 21:00:00,61.35,80.0,744.0,0.0,744.0,61.35
Trị An,2025-03-25 22:00:00,61.35,80.0,744.0,0.0,744.0,61.35
Trị An,2025-03-25 23:00:00,61.35,120.0,0.0,0.0,0.0,61.35
Trị An,2025-03-26 00:00:00,61.35,120.0,0.0,0.0,0.0,61.35
Trị An,2025-03-26 01:00:00,61.35,120.0,0.0,0.0,0.0,61.35
Trị An,2025-03-26 02:00:00,61.35,120.0,0.0,0.0,0.0,61.35
Trị An,2025-03-26 03:00:00,61.35,60.0,0.0,0.0,0.0,61.35
Trị An,2025-03-26 04:00:00,61.35,60.0,0.0,0.0,0.0,61.35
Trị An,2025-03-26 05:00:00,61.35,60.0,0.0,0.0,0.0,61.35
Trị An,2025-03-26 06:00:00,61.35,60.0,0.0,0.0,0.0,61.35
Trị An,2025-03-26 07:00:00,61.36,60.0,0.0,0.0,0.0,61.36
Trị An,2025-03-26 08:00:00,61.36,60.0,0.0,0.0,0.0,61.36
Trị An,2025-03-26 09:00:00,61.36,30.0,0.0,0.0,0.0,61.36
Trị An,2025-03-26 10:00:00,61.36,30.0,0.0,0.0,0.0,61.36
Trị An,2025-03-26 11:00:00,61.36,30.0,0.0,0.0,0.0,61.36
Trị An,2025-03-26 12:00:00,61.36,30.0,0.0,0.0,0.0,61.36
Trị An,2025-03-26 13:00:00,61.36,60.0,0.0,0.0,0.0,61.36
Trị An,2025-03-26 14:00:00,61.36,60.0,0.0,0.0,0.0,61.36
Trị An,2025-03-26 15:00:00,61.36,60.0,0.0,0.0,0.0,61.36
Trị An,2025-03-26 16:00:00,61.36,60.0,0.0,0.0,0.0,61.36
Trị An,2025-03-26 17:00:00,61.35,140.0,736.0,0.0,736.0,61.35
Trị An,2025-03-26 18:00:00,61.35,140.0,736.0,0.0,736.0,61.35
Trị An,2025-03-26 19:00:00,61.35,180.0,744.0,0.0,744.0,61.35
Trị An,2025-03-26 20:00:00,61.35,180.0,744.0,0.0,744.0,61.35
Trị An,2025-03-26 21:00:00,61.33,110.0,744.0,0.0,744.0,61.33
Trị An,2025-03-26 22:00:00,61.33,110.0,744.0,0.0,744.0,61.33
Trị An,2025-03-26 23:00:00,61.32,120.0,359.0,0.0,359.0,61.32
Trị An,2025-03-27 00:00:00,61.32,120.0,359.0,0.0,359.0,61.32
Trị An,2025-03-27 01:00:00,61.32,90.0,0.0,0.0,0.0,61.32
Trị An,2025-03-27 02:00:00,61.32,90.0,0.0,0.0,0.0,61.32
Trị An,2025-03-27 03:00:00,61.33,90.0,0.0,0.0,0.0,61.33
Trị An,2025-03-27 04:00:00,61.33,90.0,0.0,0.0,0.0,61.33
Trị An,2025-03-27 05:00:00,61.33,90.0,0.0,0.0,0.0,61.33
Trị An,2025-03-27 06:00:00,61.33,90.0,0.0,0.0,0.0,61.33
Trị An,2025-03-27 07:00:00,61.33,90.0,0.0,0.0,0.0,61.33
Trị An,2025-03-27 08:00:00,61.33,90.0,0.0,0.0,0.0,61.33
Trị An,2025-03-27 09:00:00,61.33,90.0,0.0,0.0,0.0,61.33
Trị An,2025-03-27 10:00:00,61.33,90.0,0.0,0.0,0.0,61.33
Trị An,2025-03-27 11:00:00,61.34,120.0,0.0,0.0,0.0,61.34
Trị An,2025-03-27 12:00:00,61.34,120.0,0.0,0.0,0.0,61.34
Trị An,2025-03-27 13:00:00,61.34,120.0,0.0,0.0,0.0,61.34
Trị An,2025-03-27 14:00:00,61.34,120.0,0.0,0.0,0.0,61.34
Trị An,2025-03-27 15:00:00,61.34,120.0,0.0,0.0,0.0,61.34
Trị An,2025-03-27 16:00:00,61.34,120.0,0.0,0.0,0.0,61.34
Trị An,2025-03-27 17:00:00,61.34,100.0,477.0,0.0,477.0,61.34
Trị An,2025-03-27 18:00:00,61.34,100.0,477.0,0.0,477.0,61.34
Trị An,2025-03-27 19:00:00,61.33,70.0,746.0,0.0,746.0,61.33
Trị An,2025-03-27 20:00:00,61.33,70.0,746.0,0.0,746.0,61.33
Trị An,2025-03-27 21:00:00,61.32,80.0,746.0,0.0,746.0,61.32
Trị An,2025-03-27 22:00:00,61.32,80.0,746.0,0.0,746.0,61.32
Trị An,2025-03-27 23:00:00,61.31,120.0,0.0,0.0,0.0,61.31
Trị An,2025-03-28 00:00:00,61.31,120.0,0.0,0.0,0.0,61.31
Trị An,2025-03-28 01:00:00,61.3,100.0,550.0,0.0,550.0,61.3
Trị An,2025-03-28 02:00:00,61.3,100.0,550.0,0.0,550.0,61.3
Trị An,2025-03-28 03:00:00,61.31,70.0,0.0,0.0,0.0,61.31
Trị An,2025-03-28 04:00:00,61.31,70.0,0.0,0.0,0.0,61.31
Trị An,2025-03-28 05:00:00,61.31,90.0,109.0,0.0,109.0,61.31
Trị An,2025-03-28 06:00:00,61.31,90.0,109.0,0.0,109.0,61.31
Trị An,2025-03-28 07:00:00,61.31,100.0,0.0,0.0,0.0,61.31
Trị An,2025-03-28 08:00:00,61.31,100.0,0.0,0.0,0.0,61.31
Trị An,2025-03-28 09:00:00,61.31,90.0,0.0,0.0,0.0,61.31
Trị An,2025-03-28 10:00:00,61.31,90.0,0.0,0.0,0.0,61.31
Trị An,2025-03-28 11:00:00,61.31,120.0,0.0,0.0,0.0,61.31
Trị An,2025-03-28 12:00:00,61.31,120.0,0.0,0.0,0.0,61.31
Trị An,2025-03-28 13:00:00,61.32,120.0,0.0,0.0,0.0,61.32
Trị An,2025-03-28 14:00:00,61.32,120.0,0.0,0.0,0.0,61.32
Trị An,2025-03-28 15:00:00,61.32,90.0,0.0,0.0,0.0,61.32
Trị An,2025-03-28 16:00:00,61.32,90.0,0.0,0.0,0.0,61.32
Trị An,2025-03-28 17:00:00,61.3,90.0,744.0,0.0,744.0,61.3
Trị An,2025-03-28 18:00:00,61.3,90.0,744.0,0.0,744.0,61.3
Trị An,2025-03-28 19:00:00,61.29,80.0,746.0,0.0,746.0,61.29
Trị An,2025-03-28 20:00:00,61.29,80.0,746.0,0.0,746.0,61.29
Trị An,2025-03-28 21:00:00,61.27,110.0,746.0,0.0,746.0,61.27
Trị An,2025-03-28 22:00:00,61.27,110.0,746.0,0.0,746.0,61.27
Trị An,2025-03-28 23:00:00,61.26,110.0,744.0,0.0,744.0,61.265
Trị An,2025-03-29 00:00:00,61.26,110.0,744.0,0.0,744.0,61.265
Trị An,2025-03-29 01:00:00,61.25,70.0,550.0,0.0,550.0,61.265
Trị An,2025-03-29 02:00:00,61.25,70.0,550.0,0.0,550.0,61.265
Trị An,2025-03-29 03:00:00,61.24,140.0,179.0,0.0,179.0,61.265
Trị An,2025-03-29 04:00:00,61.24,140.0,179.0,0.0,179.0,61.265
Trị An,2025-03-29 05:00:00,61.24,100.0,109.0,0.0,109.0,61.265
Trị An,2025-03-29 06:00:00,61.24,100.0,109.0,0.0,109.0,61.265
Trị An,2025-03-29 07:00:00,61.24,110.0,0.0,0.0,0.0,61.265
Trị An,2025-03-29 08:00:00,61.24,110.0,0.0,0.0,0.0,61.265
Trị An,2025-03-29 09:00:00,61.24,100.0,0.0,0.0,0.0,61.265
Trị An,2025-03-29 10:00:00,61.24,100.0,0.0,0.0,0.0,61.265
Trị An,2025-03-29 11:00:00,61.25,90.0,0.0,0.0,0.0,61.265
Trị An,2025-03-29 12:00:00,61.25,90.0,0.0,0.0,0.0,61.265
Trị An,2025-03-29 13:00:00,61.25,120.0,0.0,0.0,0.0,61.265
Trị An,2025-03-29 14:00:00,61.25,120.0,0.0,0.0,0.0,61.265
Trị An,2025-03-29 15:00:00,61.25,140.0,0.0,0.0,0.0,61.265
Trị An,2025-03-29 16:00:00,61.25,140.0,0.0,0.0,0.0,61.265
Trị An,2025-03-29 17:00:00,61.25,130.0,109.0,0.0,109.0,61.265
Trị An,2025-03-29 18:00:00,61.25,130.0,109.0,0.0,109.0,61.265
Trị An,2025-03-29 19:00:00,61.23,100.0,746.0,0.0,746.0,61.265
Trị An,2025-03-29 20:00:00,61.23,100.0,746.0,0.0,746.0,61.265
Trị An,2025-03-29 21:00:00,61.22,110.0,749.0,0.0,749.0,61.265
Trị An,2025-03-29 22:00:00,61.22,110.0,749.0,0.0,749.0,61.265
Trị An,2025-03-29 23:00:00,61.2,110.0,746.0,0.0,746.0,61.265
Trị An,2025-03-30 00:00:00,61.2,110.0,746.0,0.0,746.0,61.265
Trị An,2025-03-30 01:00:00,61.2,100.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 02:00:00,61.2,100.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 03:00:00,61.21,120.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 04:00:00,61.21,120.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 05:00:00,61.21,90.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 06:00:00,61.21,90.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 07:00:00,61.21,120.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 08:00:00,61.21,120.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 09:00:00,61.21,140.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 10:00:00,61.21,140.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 11:00:00,61.22,120.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 12:00:00,61.22,120.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 13:00:00,61.22,140.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 14:00:00,61.22,140.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 15:00:00,61.23,170.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 16:00:00,61.23,170.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 17:00:00,61.23,140.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 18:00:00,61.23,140.0,0.0,0.0,0.0,61.265
Trị An,2025-03-30 19:00:00,61.22,160.0,746.0,0.0,746.0,61.265
Trị An,2025-03-30 20:00:00,61.22,160.0,746.0,0.0,746.0,61.265
Trị An,2025-03-30 21:00:00,61.21,150.0,749.0,0.0,749.0,61.265
Trị An,2025-03-30 22:00:00,61.21,150.0,749.0,0.0,749.0,61.265
Trị An,2025-03-30 23:00:00,61.21,110.0,179.0,0.0,179.0,61.265
Trị An,2025-03-31 00:00:00,61.21,110.0,179.0,0.0,179.0,61.265
Trị An,2025-03-31 01:00:00,61.21,120.0,0.0,0.0,0.0,61.265
Trị An,2025-03-31 02:00:00,61.21,120.0,0.0,0.0,0.0,61.265
Trị An,2025-03-31 03:00:00,61.21,90.0,0.0,0.0,0.0,61.265
Trị An,2025-03-31 04:00:00,61.21,90.0,0.0,0.0,0.0,61.265
Trị An,2025-03-31 05:00:00,61.21,90.0,0.0,0.0,0.0,61.265
Trị An,2025-03-31 06:00:00,61.21,90.0,0.0,0.0,0.0,61.265
Trị An,2025-03-31 07:00:00,61.22,120.0,0.0,0.0,0.0,61.265
Trị An,2025-03-31 08:00:00,61.22,120.0,0.0,0.0,0.0,61.265
Trị An,2025-03-31 09:00:00,61.22,120.0,0.0,0.0,0.0,61.265
Trị An,2025-03-31 10:00:00,61.22,120.0,0.0,0.0,0.0,61.265
Trị An,2025-03-31 11:00:00,61.21,90.0,601.0,0.0,601.0,61.265
Trị An,2025-03-31 12:00:00,61.21,90.0,601.0,0.0,601.0,61.265
Trị An,2025-03-31 13:00:00,61.22,110.0,0.0,0.0,0.0,61.265
Trị An,2025-03-31 14:00:00,61.22,110.0,0.0,0.0,0.0,61.265
Trị An,2025-03-31 15:00:00,61.21,100.0,548.0,0.0,548.0,61.265
Trị An,2025-03-31 16:00:00,61.21,100.0,548.0,0.0,548.0,61.265
Trị An,2025-03-31 17:00:00,61.2,60.0,443.0,0.0,443.0,61.265
Trị An,2025-03-31 18:00:00,61.2,60.0,443.0,0.0,443.0,61.265
Trị An,2025-03-31 19:00:00,61.19,100.0,365.0,0.0,365.0,61.265
Trị An,2025-03-31 20:00:00,61.19,100.0,365.0,0.0,365.0,61.265
Trị An,2025-03-31 21:00:00,61.19,70.0,333.0,0.0,333.0,61.265
Trị An,2025-03-31 22:00:00,61.19,70.0,333.0,0.0,333.0,61.265
Trị An,2025-03-31 23:00:00,61.19,110.0,0.0,0.0,0.0,61.265
Trị An,2025-04-01 00:00:00,61.19,110.0,0.0,0.0,0.0,61.19
Trị An,2025-04-01 01:00:00,61.19,60.0,0.0,0.0,0.0,61.19
Trị An,2025-04-01 02:00:00,61.19,60.0,0.0,0.0,0.0,61.19
Trị An,2025-04-01 03:00:00,61.2,90.0,0.0,0.0,0.0,61.2
Trị An,2025-04-01 04:00:00,61.2,90.0,0.0,0.0,0.0,61.2
Trị An,2025-04-01 05:00:00,61.2,90.0,0.0,0.0,0.0,61.2
Trị An,2025-04-01 06:00:00,61.2,90.0,0.0,0.0,0.0,61.2
Trị An,2025-04-01 07:00:00,61.2,90.0,0.0,0.0,0.0,61.2
Trị An,2025-04-01 08:00:00,61.2,90.0,0.0,0.0,0.0,61.2
Trị An,2025-04-01 09:00:00,61.2,90.0,0.0,0.0,0.0,61.2
Trị An,2025-04-01 10:00:00,61.2,90.0,0.0,0.0,0.0,61.2
Trị An,2025-04-01 11:00:00,61.2,90.0,0.0,0.0,0.0,61.2
Trị An,2025-04-01 12:00:00,61.2,90.0,0.0,0.0,0.0,61.2
Trị An,2025-04-01 13:00:00,61.2,90.0,0.0,0.0,0.0,61.2
Trị An,2025-04-01 14:00:00,61.2,90.0,0.0,0.0,0.0,61.2
Trị An,2025-04-01 15:00:00,61.2,120.0,177.0,0.0,177.0,61.2
Trị An,2025-04-01 16:00:00,61.2,120.0,177.0,0.0,177.0,61.2
Trị An,2025-04-01 17:00:00,61.2,120.0,107.0,0.0,107.0,61.2
Trị An,2025-04-01 18:00:00,61.2,120.0,107.0,0.0,107.0,61.2
Trị An,2025-04-01 19:00:00,61.19,130.0,604.0,0.0,604.0,61.19
Trị An,2025-04-01 20:00:00,61.19,130.0,604.0,0.0,604.0,61.19
Trị An,2025-04-01 21:00:00,61.18,110.0,749.0,0.0,749.0,61.18
Trị An,2025-04-01 22:00:00,61.18,110.0,749.0,0.0,749.0,61.18
Trị An,2025-04-01 23:00:00,61.18,110.0,178.0,0.0,178.0,61.18
Trị An,2025-04-02 00:00:00,61.18,110.0,178.0,0.0,178.0,61.18
Trị An,2025-04-02 01:00:00,61.18,100.0,0.0,0.0,0.0,61.18
Trị An,2025-04-02 02:00:00,61.18,100.0,0.0,0.0,0.0,61.18
Trị An,2025-04-02 03:00:00,61.19,110.0,0.0,0.0,0.0,61.19
Trị An,2025-04-02 04:00:00,61.19,110.0,0.0,0.0,0.0,61.19
Trị An,2025-04-02 05:00:00,61.19,140.0,0.0,0.0,0.0,61.19
Trị An,2025-04-02 06:00:00,61.19,140.0,0.0,0.0,0.0,61.19
Trị An,2025-04-02 07:00:00,61.2,140.0,0.0,0.0,0.0,61.2
Trị An,2025-04-02 08:00:00,61.2,140.0,0.0,0.0,0.0,61.2
Trị An,2025-04-02 09:00:00,61.2,140.0,0.0,0.0,0.0,61.2
Trị An,2025-04-02 10:00:00,61.2,140.0,0.0,0.0,0.0,61.2
Trị An,2025-04-02 11:00:00,61.2,90.0,0.0,0.0,0.0,61.2
Trị An,2025-04-02 12:00:00,61.2,90.0,0.0,0.0,0.0,61.2
Trị An,2025-04-02 13:00:00,61.2,90.0,0.0,0.0,0.0,61.2
Trị An,2025-04-02 14:00:00,61.2,90.0,0.0,0.0,0.0,61.2
Trị An,2025-04-02 15:00:00,61.2,120.0,0.0,0.0,0.0,61.2
Trị An,2025-04-02 16:00:00,61.2,120.0,0.0,0.0,0.0,61.2
Trị An,2025-04-02 17:00:00,61.2,170.0,109.0,0.0,109.0,61.2
Trị An,2025-04-02 18:00:00,61.2,170.0,109.0,0.0,109.0,61.2
Trị An,2025-04-02 19:00:00,61.2,220.0,552.0,0.0,552.0,61.2
Trị An,2025-04-02 20:00:00,61.2,220.0,552.0,0.0,552.0,61.2
Trị An,2025-04-02 21:00:00,61.19,110.0,373.0,0.0,373.0,61.19
Trị An,2025-04-02 22:00:00,61.19,110.0,373.0,0.0,373.0,61.19
Trị An,2025-04-02 23:00:00,61.19,100.0,0.0,0.0,0.0,61.19
Trị An,2025-04-03 00:00:00,61.19,100.0,0.0,0.0,0.0,61.19
Trị An,2025-04-03 01:00:00,61.19,110.0,0.0,0.0,0.0,61.19
Trị An,2025-04-03 02:00:00,61.19,110.0,0.0,0.0,0.0,61.19
Trị An,2025-04-03 03:00:00,61.2,110.0,0.0,0.0,0.0,61.2
Trị An,2025-04-03 04:00:00,61.2,110.0,0.0,0.0,0.0,61.2
Trị An,2025-04-03 05:00:00,61.2,140.0,0.0,0.0,0.0,61.2
Trị An,2025-04-03 06:00:00,61.2,140.0,0.0,0.0,0.0,61.2
Trị An,2025-04-03 07:00:00,61.2,120.0,0.0,0.0,0.0,61.2
Trị An,2025-04-03 08:00:00,61.2,120.0,0.0,0.0,0.0,61.2
Trị An,2025-04-03 09:00:00,61.2,120.0,0.0,0.0,0.0,61.2
Trị An,2025-04-03 10:00:00,61.2,120.0,0.0,0.0,0.0,61.2
Trị An,2025-04-03 11:00:00,61.21,120.0,0.0,0.0,0.0,61.21
Trị An,2025-04-03 12:00:00,61.21,120.0,0.0,0.0,0.0,61.21
Trị An,2025-04-03 13:00:00,61.21,120.0,0.0,0.0,0.0,61.21
Trị An,2025-04-03 14:00:00,61.21,120.0,0.0,0.0,0.0,61.21
Trị An,2025-04-03 15:00:00,61.21,120.0,0.0,0.0,0.0,61.21
Trị An,2025-04-03 16:00:00,61.21,120.0,0.0,0.0,0.0,61.21
Trị An,2025-04-03 17:00:00,61.22,140.0,0.0,0.0,0.0,61.22
Trị An,2025-04-03 18:00:00,61.22,140.0,0.0,0.0,0.0,61.22
Trị An,2025-04-03 19:00:00,61.21,170.0,552.0,0.0,552.0,61.21
Trị An,2025-04-03 20:00:00,61.21,170.0,552.0,0.0,552.0,61.21
Trị An,2025-04-03 21:00:00,61.2,180.0,554.0,0.0,554.0,61.2
Trị An,2025-04-03 22:00:00,61.2,180.0,554.0,0.0,554.0,61.2
Trị An,2025-04-03 23:00:00,61.2,160.0,365.0,0.0,365.0,61.2
Trị An,2025-04-04 00:00:00,61.2,160.0,365.0,0.0,365.0,61.2
Trị An,2025-04-04 01:00:00,61.19,130.0,548.0,0.0,548.0,61.19
Trị An,2025-04-04 02:00:00,61.19,130.0,548.0,0.0,548.0,61.19
Trị An,2025-04-04 03:00:00,61.19,130.0,0.0,0.0,0.0,61.19
Trị An,2025-04-04 04:00:00,61.19,130.0,0.0,0.0,0.0,61.19
Trị An,2025-04-04 05:00:00,61.2,140.0,0.0,0.0,0.0,61.2
Trị An,2025-04-04 06:00:00,61.2,140.0,0.0,0.0,0.0,61.2
Trị An,2025-04-04 07:00:00,61.2,170.0,0.0,0.0,0.0,61.2
Trị An,2025-04-04 08:00:00,61.2,170.0,0.0,0.0,0.0,61.2
Trị An,2025-04-04 09:00:00,61.2,140.0,0.0,0.0,0.0,61.2
Trị An,2025-04-04 10:00:00,61.2,140.0,0.0,0.0,0.0,61.2
Trị An,2025-04-04 11:00:00,61.21,200.0,0.0,0.0,0.0,61.21
Trị An,2025-04-04 12:00:00,61.21,200.0,0.0,0.0,0.0,61.21
Trị An,2025-04-04 13:00:00,61.21,260.0,0.0,0.0,0.0,61.21
Trị An,2025-04-04 14:00:00,61.21,260.0,0.0,0.0,0.0,61.21
Trị An,2025-04-04 15:00:00,61.22,230.0,0.0,0.0,0.0,61.22
Trị An,2025-04-04 16:00:00,61.22,230.0,0.0,0.0,0.0,61.22
Trị An,2025-04-04 17:00:00,61.21,170.0,550.0,0.0,550.0,61.21
Trị An,2025-04-04 18:00:00,61.21,170.0,550.0,0.0,550.0,61.21
Trị An,2025-04-04 19:00:00,61.2,150.0,552.0,0.0,552.0,61.2
Trị An,2025-04-04 20:00:00,61.2,150.0,552.0,0.0,552.0,61.2
Trị An,2025-04-04 21:00:00,61.19,240.0,554.0,0.0,554.0,61.19
Trị An,2025-04-04 22:00:00,61.19,240.0,554.0,0.0,554.0,61.19
Trị An,2025-04-04 23:00:00,61.18,180.0,552.0,0.0,552.0,61.18
Trị An,2025-04-05 00:00:00,61.18,180.0,552.0,0.0,552.0,61.18
Trị An,2025-04-05 01:00:00,61.18,140.0,550.0,0.0,550.0,61.18
Trị An,2025-04-05 02:00:00,61.18,140.0,550.0,0.0,550.0,61.18
Trị An,2025-04-05 03:00:00,61.17,150.0,475.0,0.0,475.0,61.17
Trị An,2025-04-05 04:00:00,61.17,150.0,475.0,0.0,475.0,61.17
Trị An,2025-04-05 05:00:00,61.17,170.0,364.0,0.0,364.0,61.17
Trị An,2025-04-05 06:00:00,61.17,170.0,364.0,0.0,364.0,61.17
Trị An,2025-04-05 07:00:00,61.16,190.0,0.0,0.0,0.0,61.16
Trị An,2025-04-05 08:00:00,61.16,190.0,0.0,0.0,0.0,61.16
Trị An,2025-04-05 09:00:00,61.17,140.0,0.0,0.0,0.0,61.17
Trị An,2025-04-05 10:00:00,61.17,140.0,0.0,0.0,0.0,61.17
Trị An,2025-04-05 11:00:00,61.17,200.0,0.0,0.0,0.0,61.17
Trị An,2025-04-05 12:00:00,61.17,200.0,0.0,0.0,0.0,61.17
Trị An,2025-04-05 13:00:00,61.18,200.0,0.0,0.0,0.0,61.18
Trị An,2025-04-05 14:00:00,61.18,200.0,0.0,0.0,0.0,61.18
Trị An,2025-04-05 15:00:00,61.18,200.0,0.0,0.0,0.0,61.18
Trị An,2025-04-05 16:00:00,61.18,200.0,0.0,0.0,0.0,61.18
Trị An,2025-04-05 17:00:00,61.18,220.0,550.0,0.0,550.0,61.18
Trị An,2025-04-05 18:00:00,61.18,220.0,550.0,0.0,550.0,61.18
Trị An,2025-04-05 19:00:00,61.17,210.0,552.0,0.0,552.0,61.17
Trị An,2025-04-05 20:00:00,61.17,210.0,552.0,0.0,552.0,61.17
Trị An,2025-04-05 21:00:00,61.16,240.0,552.0,0.0,552.0,61.16
Trị An,2025-04-05 22:00:00,61.16,240.0,552.0,0.0,552.0,61.16
Trị An,2025-04-05 23:00:00,61.15,180.0,552.0,0.0,552.0,61.15
Trị An,2025-04-06 00:00:00,61.15,180.0,552.0,0.0,552.0,61.15
Trị An,2025-04-06 01:00:00,61.15,200.0,550.0,0.0,550.0,61.15
Trị An,2025-04-06 02:00:00,61.15,200.0,550.0,0.0,550.0,61.15
Trị An,2025-04-06 03:00:00,61.14,210.0,445.0,0.0,445.0,61.14
Trị An,2025-04-06 04:00:00,61.14,210.0,445.0,0.0,445.0,61.14
Trị An,2025-04-06 05:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 06:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 07:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 08:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 09:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 10:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 11:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 12:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 13:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 14:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 15:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 16:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 17:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 18:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 19:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 20:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 21:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 22:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-06 23:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-07 00:00:00,61.14,150.0,215.0,0.0,215.0,61.14
Trị An,2025-04-07 01:00:00,61.18,240.0,548.0,0.0,548.0,61.18
Trị An,2025-04-07 02:00:00,61.18,240.0,548.0,0.0,548.0,61.18
Trị An,2025-04-07 03:00:00,61.17,170.0,363.0,0.0,363.0,61.17
Trị An,2025-04-07 04:00:00,61.17,170.0,363.0,0.0,363.0,61.17
Trị An,2025-04-07 05:00:00,61.17,180.0,178.0,0.0,178.0,61.17
Trị An,2025-04-07 06:00:00,61.17,180.0,178.0,0.0,178.0,61.17
Trị An,2025-04-07 07:00:00,61.18,230.0,0.0,0.0,0.0,61.18
Trị An,2025-04-07 08:00:00,61.18,230.0,0.0,0.0,0.0,61.18
Trị An,2025-04-07 09:00:00,61.18,200.0,0.0,0.0,0.0,61.18
Trị An,2025-04-07 10:00:00,61.18,200.0,0.0,0.0,0.0,61.18
Trị An,2025-04-07 11:00:00,61.19,170.0,0.0,0.0,0.0,61.19
Trị An,2025-04-07 12:00:00,61.19,170.0,0.0,0.0,0.0,61.19
Trị An,2025-04-07 13:00:00,61.19,170.0,0.0,0.0,0.0,61.19
Trị An,2025-04-07 14:00:00,61.19,170.0,0.0,0.0,0.0,61.19
Trị An,2025-04-07 15:00:00,61.19,170.0,0.0,0.0,0.0,61.19
Trị An,2025-04-07 16:00:00,61.19,170.0,0.0,0.0,0.0,61.19
Trị An,2025-04-07 17:00:00,61.2,140.0,0.0,0.0,0.0,61.2
Trị An,2025-04-07 18:00:00,61.2,140.0,0.0,0.0,0.0,61.2
Trị An,2025-04-07 19:00:00,61.2,170.0,0.0,0.0,0.0,61.2
Trị An,2025-04-07 20:00:00,61.2,170.0,0.0,0.0,0.0,61.2
Trị An,2025-04-07 21:00:00,61.2,160.0,550.0,0.0,550.0,61.2
Trị An,2025-04-07 22:00:00,61.2,160.0,550.0,0.0,550.0,61.2
Trị An,2025-04-07 23:00:00,61.19,170.0,0.0,0.0,0.0,61.19
Trị An,2025-04-08 00:00:00,61.19,170.0,0.0,0.0,0.0,61.19
Trị An,2025-04-08 01:00:00,61.19,120.0,179.0,0.0,179.0,61.19
Trị An,2025-04-08 02:00:00,61.19,120.0,179.0,0.0,179.0,61.19
Trị An,2025-04-08 03:00:00,61.2,120.0,0.0,0.0,0.0,61.2
Trị An,2025-04-08 04:00:00,61.2,120.0,0.0,0.0,0.0,61.2
Trị An,2025-04-08 05:00:00,61.2,170.0,0.0,0.0,0.0,61.2
Trị An,2025-04-08 06:00:00,61.2,170.0,0.0,0.0,0.0,61.2
Trị An,2025-04-08 07:00:00,61.2,140.0,0.0,0.0,0.0,61.2
Trị An,2025-04-08 08:00:00,61.2,140.0,0.0,0.0,0.0,61.2
Trị An,2025-04-08 09:00:00,61.21,140.0,0.0,0.0,0.0,61.21
Trị An,2025-04-08 10:00:00,61.21,140.0,0.0,0.0,0.0,61.21
Trị An,2025-04-08 11:00:00,61.21,170.0,0.0,0.0,0.0,61.21
