thoi_diem,muc_nuoc_thuong_luu_m,muc_nuoc_dang_binh_thuong_m,muc_nuoc_chet_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,so_cua_xa_sau,so_cua_xa_mat
1/7/2024 0:00,61.9,62,50,120,190,0,190,0,0
1/7/2024 1:00,61.9,62,50,100,0,0,0,0,0
1/7/2024 2:00,61.9,62,50,100,0,0,0,0,0
1/7/2024 3:00,61.9,62,50,100,0,0,0,0,0
1/7/2024 4:00,61.9,62,50,100,0,0,0,0,0
1/7/2024 5:00,61.9,62,50,130,0,0,0,0,0
1/7/2024 6:00,61.9,62,50,130,0,0,0,0,0
1/7/2024 7:00,61.91,62,50,130,0,0,0,0,0
1/7/2024 8:00,61.91,62,50,130,0,0,0,0,0
1/7/2024 9:00,61.91,62,50,100,0,0,0,0,0
1/7/2024 10:00,61.91,62,50,100,0,0,0,0,0
1/7/2024 11:00,61.91,62,50,130,0,0,0,0,0
1/7/2024 12:00,61.91,62,50,130,0,0,0,0,0
1/7/2024 13:00,61.92,62,50,130,0,0,0,0,0
1/7/2024 14:00,61.92,62,50,130,0,0,0,0,0
1/7/2024 15:00,61.91,62,50,130,550,0,550,0,0
1/7/2024 16:00,61.91,62,50,130,550,0,550,0,0
1/7/2024 17:00,61.9,62,50,190,570,0,570,0,0
1/7/2024 18:00,61.9,62,50,190,570,0,570,0,0
1/7/2024 19:00,61.9,62,50,200,180,0,180,0,0
1/7/2024 20:00,61.9,62,50,200,180,0,180,0,0
1/7/2024 21:00,61.9,62,50,170,370,0,370,0,0
1/7/2024 22:00,61.9,62,50,170,370,0,370,0,0
1/7/2024 23:00,61.89,62,50,130,570,0,570,0,0
1/8/2024 0:00,61.89,62,50,130,570,0,570,0,0
1/8/2024 1:00,61.89,62,50,160,0,0,0,0,0
1/8/2024 2:00,61.89,62,50,160,0,0,0,0,0
1/8/2024 3:00,61.9,62,50,210,0,0,0,0,0
1/8/2024 4:00,61.9,62,50,210,0,0,0,0,0
1/8/2024 5:00,61.9,62,50,240,0,0,0,0,0
1/8/2024 6:00,61.9,62,50,240,0,0,0,0,0
1/8/2024 7:00,61.91,62,50,200,0,0,0,0,0
1/8/2024 8:00,61.91,62,50,200,0,0,0,0,0
1/8/2024 9:00,61.91,62,50,200,0,0,0,0,0
1/8/2024 10:00,61.91,62,50,200,0,0,0,0,0
1/8/2024 11:00,61.92,62,50,200,0,0,0,0,0
1/8/2024 12:00,61.92,62,50,200,0,0,0,0,0
1/8/2024 13:00,61.92,62,50,230,0,0,0,0,0
1/8/2024 14:00,61.92,62,50,230,0,0,0,0,0
1/8/2024 15:00,61.93,62,50,200,0,0,0,0,0
1/8/2024 16:00,61.93,62,50,200,0,0,0,0,0
1/8/2024 17:00,61.93,62,50,150,190,0,190,0,0
1/8/2024 18:00,61.93,62,50,150,190,0,190,0,0
1/8/2024 19:00,61.92,62,50,180,370,0,370,0,0
1/8/2024 20:00,61.92,62,50,180,370,0,370,0,0
1/8/2024 21:00,61.91,62,50,170,570,0,570,0,0
1/8/2024 22:00,61.91,62,50,170,570,0,570,0,0
1/8/2024 23:00,61.91,62,50,230,190,0,190,0,0
1/9/2024 0:00,61.91,62,50,230,190,0,190,0,0
1/9/2024 1:00,61.91,62,50,230,180,0,180,0,0
1/9/2024 2:00,61.91,62,50,230,180,0,180,0,0
1/9/2024 3:00,61.91,62,50,210,190,0,190,0,0
1/9/2024 4:00,61.91,62,50,210,190,0,190,0,0
1/9/2024 5:00,61.91,62,50,190,190,0,190,0,0
1/9/2024 6:00,61.91,62,50,190,190,0,190,0,0
1/9/2024 7:00,61.91,62,50,190,120,0,120,0,0
1/9/2024 8:00,61.91,62,50,190,120,0,120,0,0
1/9/2024 9:00,61.92,62,50,170,0,0,0,0,0
1/9/2024 10:00,61.92,62,50,170,0,0,0,0,0
1/9/2024 11:00,61.92,62,50,150,0,0,0,0,0
1/9/2024 12:00,61.92,62,50,150,0,0,0,0,0
1/9/2024 13:00,61.92,62,50,130,0,0,0,0,0
1/9/2024 14:00,61.92,62,50,130,0,0,0,0,0
1/9/2024 15:00,61.93,62,50,150,0,0,0,0,0
1/9/2024 16:00,61.93,62,50,150,0,0,0,0,0
1/9/2024 17:00,61.92,62,50,110,380,0,380,0,0
1/9/2024 18:00,61.92,62,50,110,380,0,380,0,0
1/9/2024 19:00,61.92,62,50,130,0,0,0,0,0
1/9/2024 20:00,61.92,62,50,130,0,0,0,0,0
1/9/2024 21:00,61.92,62,50,100,150,0,150,0,0
1/9/2024 22:00,61.92,62,50,100,150,0,150,0,0
1/9/2024 23:00,61.92,62,50,80,120,0,120,0,0
1/10/2024 0:00,61.92,62,50,80,120,0,120,0,0
1/10/2024 1:00,61.92,62,50,100,370,0,370,0,0
1/10/2024 2:00,61.92,62,50,100,370,0,370,0,0
1/10/2024 3:00,61.92,62,50,100,0,0,0,0,0
1/10/2024 4:00,61.92,62,50,100,0,0,0,0,0
1/10/2024 5:00,61.92,62,50,100,0,0,0,0,0
1/10/2024 6:00,61.92,62,50,100,0,0,0,0,0
1/10/2024 7:00,61.93,62,50,80,0,0,0,0,0
1/10/2024 8:00,61.93,62,50,80,0,0,0,0,0
1/10/2024 9:00,61.93,62,50,100,0,0,0,0,0
1/10/2024 10:00,61.93,62,50,100,0,0,0,0,0
1/10/2024 11:00,61.93,62,50,80,0,0,0,0,0
1/10/2024 12:00,61.93,62,50,80,0,0,0,0,0
1/10/2024 13:00,61.93,62,50,80,0,0,0,0,0
1/10/2024 14:00,61.93,62,50,80,0,0,0,0,0
1/10/2024 15:00,61.93,62,50,70,370,0,370,0,0
1/10/2024 16:00,61.93,62,50,70,370,0,370,0,0
1/10/2024 17:00,61.92,62,50,120,570,0,570,0,0
1/10/2024 18:00,61.92,62,50,120,570,0,570,0,0
1/10/2024 19:00,61.91,62,50,150,370,0,370,0,0
1/10/2024 20:00,61.91,62,50,150,370,0,370,0,0
1/10/2024 21:00,61.91,62,50,110,0,0,0,0,0
1/10/2024 22:00,61.91,62,50,110,0,0,0,0,0
1/10/2024 23:00,61.91,62,50,130,0,0,0,0,0
1/11/2024 0:00,61.91,62,50,130,0,0,0,0,0
1/11/2024 1:00,61.92,62,50,150,0,0,0,0,0
1/11/2024 2:00,61.92,62,50,150,0,0,0,0,0
1/11/2024 3:00,61.92,62,50,150,0,0,0,0,0
1/11/2024 4:00,61.92,62,50,150,0,0,0,0,0
1/11/2024 5:00,61.93,62,50,150,0,0,0,0,0
1/11/2024 6:00,61.93,62,50,150,0,0,0,0,0
1/11/2024 7:00,61.93,62,50,150,0,0,0,0,0
1/11/2024 8:00,61.93,62,50,150,0,0,0,0,0
1/11/2024 9:00,61.93,62,50,100,0,0,0,0,0
1/11/2024 10:00,61.93,62,50,100,0,0,0,0,0
1/11/2024 11:00,61.94,62,50,130,0,0,0,0,0
1/11/2024 12:00,61.94,62,50,130,0,0,0,0,0
1/11/2024 13:00,61.94,62,50,130,0,0,0,0,0
1/11/2024 14:00,61.94,62,50,130,0,0,0,0,0
1/11/2024 15:00,61.94,62,50,120,120,0,120,0,0
1/11/2024 16:00,61.94,62,50,120,120,0,120,0,0
1/11/2024 17:00,61.94,62,50,100,370,0,370,0,0
1/11/2024 18:00,61.94,62,50,100,370,0,370,0,0
1/11/2024 19:00,61.92,62,50,120,560,0,560,0,0
1/11/2024 20:00,61.92,62,50,120,560,0,560,0,0
1/11/2024 21:00,61.91,62,50,130,570,0,570,0,0
1/11/2024 22:00,61.91,62,50,130,570,0,570,0,0
1/11/2024 23:00,61.91,62,50,140,0,0,0,0,0
1/12/2024 0:00,61.91,62,50,140,0,0,0,0,0
1/12/2024 1:00,61.92,62,50,130,0,0,0,0,0
1/12/2024 2:00,61.92,62,50,130,0,0,0,0,0
1/12/2024 3:00,61.92,62,50,180,0,0,0,0,0
1/12/2024 4:00,61.92,62,50,180,0,0,0,0,0
1/12/2024 5:00,61.92,62,50,130,0,0,0,0,0
1/12/2024 6:00,61.92,62,50,130,0,0,0,0,0
1/12/2024 7:00,61.93,62,50,130,0,0,0,0,0
1/12/2024 8:00,61.93,62,50,130,0,0,0,0,0
1/12/2024 9:00,61.93,62,50,100,0,0,0,0,0
1/12/2024 10:00,61.93,62,50,100,0,0,0,0,0
1/12/2024 11:00,61.93,62,50,80,0,0,0,0,0
1/12/2024 12:00,61.93,62,50,80,0,0,0,0,0
1/12/2024 13:00,61.93,62,50,80,0,0,0,0,0
1/12/2024 14:00,61.93,62,50,80,0,0,0,0,0
1/12/2024 15:00,61.94,62,50,100,0,0,0,0,0
1/12/2024 16:00,61.94,62,50,100,0,0,0,0,0
1/12/2024 17:00,61.93,62,50,90,250,0,250,0,0
1/12/2024 18:00,61.93,62,50,90,250,0,250,0,0
1/12/2024 19:00,61.92,62,50,110,370,0,370,0,0
1/12/2024 20:00,61.92,62,50,110,370,0,370,0,0
1/12/2024 21:00,61.91,62,50,90,240,0,240,0,0
1/12/2024 22:00,61.91,62,50,90,240,0,240,0,0
1/12/2024 23:00,61.91,62,50,80,0,0,0,0,0
1/13/2024 0:00,61.91,62,50,80,0,0,0,0,0
1/13/2024 1:00,61.91,62,50,80,0,0,0,0,0
1/13/2024 2:00,61.91,62,50,80,0,0,0,0,0
1/13/2024 3:00,61.92,62,50,80,0,0,0,0,0
1/13/2024 4:00,61.92,62,50,80,0,0,0,0,0
1/13/2024 5:00,61.91,62,50,80,190,0,190,0,0
1/13/2024 6:00,61.91,62,50,80,190,0,190,0,0
1/13/2024 7:00,61.91,62,50,90,190,0,190,0,0
1/13/2024 8:00,61.91,62,50,90,190,0,190,0,0
1/13/2024 9:00,61.92,62,50,110,0,0,0,0,0
1/13/2024 10:00,61.92,62,50,110,0,0,0,0,0
1/13/2024 11:00,61.92,62,50,80,0,0,0,0,0
1/13/2024 12:00,61.92,62,50,80,0,0,0,0,0
1/13/2024 13:00,61.92,62,50,80,0,0,0,0,0
1/13/2024 14:00,61.92,62,50,80,0,0,0,0,0
1/13/2024 15:00,61.92,62,50,80,0,0,0,0,0
1/13/2024 16:00,61.92,62,50,80,0,0,0,0,0
1/13/2024 17:00,61.92,62,50,90,180,0,180,0,0
1/13/2024 18:00,61.92,62,50,90,180,0,180,0,0
1/13/2024 19:00,61.91,62,50,110,240,0,240,0,0
1/13/2024 20:00,61.91,62,50,110,240,0,240,0,0
1/13/2024 21:00,61.91,62,50,90,560,0,560,0,0
1/13/2024 22:00,61.91,62,50,90,560,0,560,0,0
1/13/2024 23:00,61.9,62,50,100,380,0,380,0,0
1/14/2024 0:00,61.9,62,50,100,380,0,380,0,0
1/14/2024 1:00,61.9,62,50,100,190,0,190,0,0
1/14/2024 2:00,61.9,62,50,100,190,0,190,0,0
1/14/2024 3:00,61.9,62,50,90,180,0,180,0,0
1/14/2024 4:00,61.9,62,50,90,180,0,180,0,0
1/14/2024 5:00,61.9,62,50,180,180,0,180,0,0
1/14/2024 6:00,61.9,62,50,180,180,0,180,0,0
1/14/2024 7:00,61.9,62,50,180,0,0,0,0,0
1/14/2024 8:00,61.9,62,50,180,0,0,0,0,0
1/14/2024 9:00,61.9,62,50,160,0,0,0,0,0
1/14/2024 10:00,61.9,62,50,160,0,0,0,0,0
1/14/2024 11:00,61.9,62,50,130,0,0,0,0,0
1/14/2024 12:00,61.9,62,50,130,0,0,0,0,0
1/14/2024 13:00,61.91,62,50,80,0,0,0,0,0
1/14/2024 14:00,61.91,62,50,80,0,0,0,0,0
1/14/2024 15:00,61.91,62,50,100,0,0,0,0,0
1/14/2024 16:00,61.91,62,50,100,0,0,0,0,0
1/14/2024 17:00,61.91,62,50,90,120,0,120,0,0
1/14/2024 18:00,61.91,62,50,90,120,0,120,0,0
1/14/2024 19:00,61.9,62,50,100,190,0,190,0,0
1/14/2024 20:00,61.9,62,50,100,190,0,190,0,0
1/14/2024 21:00,61.89,62,50,110,380,0,380,0,0
1/14/2024 22:00,61.89,62,50,110,380,0,380,0,0
1/14/2024 23:00,61.89,62,50,120,0,0,0,0,0
1/15/2024 0:00,61.89,62,50,120,0,0,0,0,0
1/15/2024 1:00,61.9,62,50,120,0,0,0,0,0
1/15/2024 2:00,61.9,62,50,120,0,0,0,0,0
1/15/2024 3:00,61.9,62,50,120,0,0,0,0,0
1/15/2024 4:00,61.9,62,50,120,0,0,0,0,0
1/15/2024 5:00,61.9,62,50,130,0,0,0,0,0
1/15/2024 6:00,61.9,62,50,130,0,0,0,0,0
1/15/2024 7:00,61.9,62,50,80,0,0,0,0,0
1/15/2024 8:00,61.9,62,50,80,0,0,0,0,0
1/15/2024 9:00,61.91,62,50,100,0,0,0,0,0
1/15/2024 10:00,61.91,62,50,100,0,0,0,0,0
1/15/2024 11:00,61.91,62,50,50,0,0,0,0,0
1/15/2024 12:00,61.91,62,50,50,0,0,0,0,0
1/15/2024 13:00,61.91,62,50,50,0,0,0,0,0
1/15/2024 14:00,61.91,62,50,50,0,0,0,0,0
1/15/2024 15:00,61.91,62,50,60,180,0,180,0,0
1/15/2024 16:00,61.91,62,50,60,180,0,180,0,0
1/15/2024 17:00,61.9,62,50,140,560,0,560,0,0
1/15/2024 18:00,61.9,62,50,140,560,0,560,0,0
1/15/2024 19:00,61.9,62,50,140,240,0,240,0,0
1/15/2024 20:00,61.9,62,50,140,240,0,240,0,0
1/15/2024 21:00,61.89,62,50,120,370,0,370,0,0
1/15/2024 22:00,61.89,62,50,120,370,0,370,0,0
1/15/2024 23:00,61.88,62,50,110,380,0,380,0,0
1/16/2024 0:00,61.88,62,50,110,380,0,380,0,0
1/16/2024 1:00,61.88,62,50,100,0,0,0,0,0
1/16/2024 2:00,61.88,62,50,100,0,0,0,0,0
1/16/2024 3:00,61.89,62,50,90,0,0,0,0,0
1/16/2024 4:00,61.89,62,50,90,0,0,0,0,0
1/16/2024 5:00,61.89,62,50,90,0,0,0,0,0
1/16/2024 6:00,61.89,62,50,90,0,0,0,0,0
1/16/2024 7:00,61.89,62,50,120,0,0,0,0,0
1/16/2024 8:00,61.89,62,50,120,0,0,0,0,0
1/16/2024 9:00,61.89,62,50,150,0,0,0,0,0
1/16/2024 10:00,61.89,62,50,150,0,0,0,0,0
1/16/2024 11:00,61.9,62,50,90,0,0,0,0,0
1/16/2024 12:00,61.9,62,50,90,0,0,0,0,0
1/16/2024 13:00,61.9,62,50,90,0,0,0,0,0
1/16/2024 14:00,61.9,62,50,90,0,0,0,0,0
1/16/2024 15:00,61.9,62,50,110,0,0,0,0,0
1/16/2024 16:00,61.9,62,50,110,0,0,0,0,0
1/16/2024 17:00,61.9,62,50,80,240,0,240,0,0
1/16/2024 18:00,61.9,62,50,80,240,0,240,0,0
1/16/2024 19:00,61.89,62,50,90,370,0,370,0,0
1/16/2024 20:00,61.89,62,50,90,370,0,370,0,0
1/16/2024 21:00,61.88,62,50,90,510,0,510,0,0
1/16/2024 22:00,61.88,62,50,90,510,0,510,0,0
1/16/2024 23:00,61.88,62,50,100,380,0,380,0,0
1/17/2024 0:00,61.88,62,50,100,380,0,380,0,0
1/17/2024 1:00,61.88,62,50,100,0,0,0,0,0
1/17/2024 2:00,61.88,62,50,100,0,0,0,0,0
1/17/2024 3:00,61.88,62,50,120,0,0,0,0,0
1/17/2024 4:00,61.88,62,50,120,0,0,0,0,0
1/17/2024 5:00,61.88,62,50,150,0,0,0,0,0
1/17/2024 6:00,61.88,62,50,150,0,0,0,0,0
1/17/2024 7:00,61.88,62,50,150,0,0,0,0,0
1/17/2024 8:00,61.88,62,50,150,0,0,0,0,0
1/17/2024 9:00,61.89,62,50,120,0,0,0,0,0
1/17/2024 10:00,61.89,62,50,120,0,0,0,0,0
1/17/2024 11:00,61.89,62,50,90,0,0,0,0,0
1/17/2024 12:00,61.89,62,50,90,0,0,0,0,0
1/17/2024 13:00,61.89,62,50,90,0,0,0,0,0
1/17/2024 14:00,61.89,62,50,90,0,0,0,0,0
1/17/2024 15:00,61.89,62,50,100,120,0,120,0,0
1/17/2024 16:00,61.89,62,50,100,120,0,120,0,0
1/17/2024 17:00,61.89,62,50,140,190,0,190,0,0
1/17/2024 18:00,61.89,62,50,140,190,0,190,0,0
1/17/2024 19:00,61.88,62,50,140,550,0,550,0,0
1/17/2024 20:00,61.88,62,50,140,550,0,550,0,0
1/17/2024 21:00,61.87,62,50,110,560,0,560,0,0
1/17/2024 22:00,61.87,62,50,110,560,0,560,0,0
1/17/2024 23:00,61.87,62,50,110,310,0,310,0,0
1/18/2024 0:00,61.87,62,50,110,310,0,310,0,0
1/18/2024 1:00,61.87,62,50,130,0,0,0,0,0
1/18/2024 2:00,61.87,62,50,130,0,0,0,0,0
1/18/2024 3:00,61.87,62,50,150,0,0,0,0,0
1/18/2024 4:00,61.87,62,50,150,0,0,0,0,0
1/18/2024 5:00,61.88,62,50,60,0,0,0,0,0
1/18/2024 6:00,61.88,62,50,60,0,0,0,0,0
1/18/2024 7:00,61.88,62,50,90,0,0,0,0,0
1/18/2024 8:00,61.88,62,50,90,0,0,0,0,0
1/18/2024 9:00,61.88,62,50,150,0,0,0,0,0
1/18/2024 10:00,61.88,62,50,150,0,0,0,0,0
1/18/2024 11:00,61.88,62,50,150,0,0,0,0,0
1/18/2024 12:00,61.88,62,50,150,0,0,0,0,0
1/18/2024 13:00,61.89,62,50,150,0,0,0,0,0
1/18/2024 14:00,61.89,62,50,150,0,0,0,0,0
1/18/2024 15:00,61.89,62,50,90,0,0,0,0,0
1/18/2024 16:00,61.89,62,50,90,0,0,0,0,0
1/18/2024 17:00,61.89,62,50,110,300,0,300,0,0
1/18/2024 18:00,61.89,62,50,110,300,0,300,0,0
1/18/2024 19:00,61.88,62,50,110,370,0,370,0,0
1/18/2024 20:00,61.88,62,50,110,370,0,370,0,0
1/18/2024 21:00,61.87,62,50,110,750,0,750,0,0
1/18/2024 22:00,61.87,62,50,110,750,0,750,0,0
1/18/2024 23:00,61.86,62,50,100,380,0,380,0,0
1/19/2024 0:00,61.86,62,50,100,380,0,380,0,0
1/19/2024 1:00,61.86,62,50,80,0,0,0,0,0
1/19/2024 2:00,61.86,62,50,80,0,0,0,0,0
1/19/2024 3:00,61.86,62,50,90,0,0,0,0,0
1/19/2024 4:00,61.86,62,50,90,0,0,0,0,0
1/19/2024 5:00,61.86,62,50,90,0,0,0,0,0
1/19/2024 6:00,61.86,62,50,90,0,0,0,0,0
1/19/2024 7:00,61.86,62,50,120,0,0,0,0,0
1/19/2024 8:00,61.86,62,50,120,0,0,0,0,0
1/19/2024 9:00,61.87,62,50,150,0,0,0,0,0
1/19/2024 10:00,61.87,62,50,150,0,0,0,0,0
1/19/2024 11:00,61.87,62,50,120,0,0,0,0,0
1/19/2024 12:00,61.87,62,50,120,0,0,0,0,0
1/19/2024 13:00,61.87,62,50,110,240,0,240,0,0
1/19/2024 14:00,61.87,62,50,110,240,0,240,0,0
1/19/2024 15:00,61.87,62,50,80,0,0,0,0,0
1/19/2024 16:00,61.87,62,50,80,0,0,0,0,0
1/19/2024 17:00,61.87,62,50,90,180,0,180,0,0
1/19/2024 18:00,61.87,62,50,90,180,0,180,0,0
1/19/2024 19:00,61.86,62,50,70,550,0,550,0,0
1/19/2024 20:00,61.86,62,50,70,550,0,550,0,0
1/19/2024 21:00,61.85,62,50,90,760,0,760,0,0
1/19/2024 22:00,61.85,62,50,90,760,0,760,0,0
1/19/2024 23:00,61.84,62,50,90,0,0,0,0,0
1/20/2024 0:00,61.84,62,50,90,0,0,0,0,0
1/20/2024 1:00,61.84,62,50,90,190,0,190,0,0
1/20/2024 2:00,61.84,62,50,90,190,0,190,0,0
1/20/2024 3:00,61.84,62,50,100,190,0,190,0,0
1/20/2024 4:00,61.84,62,50,100,190,0,190,0,0
1/20/2024 5:00,61.84,62,50,100,180,0,180,0,0
1/20/2024 6:00,61.84,62,50,100,180,0,180,0,0
1/20/2024 7:00,61.84,62,50,100,0,0,0,0,0
1/20/2024 8:00,61.84,62,50,100,0,0,0,0,0
1/20/2024 9:00,61.85,62,50,150,0,0,0,0,0
1/20/2024 10:00,61.85,62,50,150,0,0,0,0,0
1/20/2024 11:00,61.85,62,50,150,0,0,0,0,0
1/20/2024 12:00,61.85,62,50,150,0,0,0,0,0
1/20/2024 13:00,61.85,62,50,150,0,0,0,0,0
1/20/2024 14:00,61.85,62,50,150,0,0,0,0,0
1/20/2024 15:00,61.86,62,50,150,0,0,0,0,0
1/20/2024 16:00,61.86,62,50,150,0,0,0,0,0
1/20/2024 17:00,61.85,62,50,90,190,0,190,0,0
1/20/2024 18:00,61.85,62,50,90,190,0,190,0,0
1/20/2024 19:00,61.85,62,50,100,190,0,190,0,0
1/20/2024 20:00,61.85,62,50,100,190,0,190,0,0
1/20/2024 21:00,61.85,62,50,130,180,0,180,0,0
1/20/2024 22:00,61.85,62,50,130,180,0,180,0,0
1/20/2024 23:00,61.85,62,50,120,190,0,190,0,0
1/21/2024 0:00,61.85,62,50,120,190,0,190,0,0
1/21/2024 1:00,61.85,62,50,140,120,0,120,0,0
1/21/2024 2:00,61.85,62,50,140,120,0,120,0,0
1/21/2024 3:00,61.85,62,50,150,120,0,120,0,0
1/21/2024 4:00,61.85,62,50,150,120,0,120,0,0
1/21/2024 5:00,61.85,62,50,160,120,0,120,0,0
1/21/2024 6:00,61.85,62,50,160,120,0,120,0,0
1/21/2024 7:00,61.85,62,50,130,0,0,0,0,0
1/21/2024 8:00,61.85,62,50,130,0,0,0,0,0
1/21/2024 9:00,61.85,62,50,150,0,0,0,0,0
1/21/2024 10:00,61.85,62,50,150,0,0,0,0,0
1/21/2024 11:00,61.86,62,50,120,0,0,0,0,0
1/21/2024 12:00,61.86,62,50,120,0,0,0,0,0
1/21/2024 13:00,61.86,62,50,120,0,0,0,0,0
1/21/2024 14:00,61.86,62,50,120,0,0,0,0,0
1/21/2024 15:00,61.86,62,50,120,0,0,0,0,0
1/21/2024 16:00,61.86,62,50,120,0,0,0,0,0
1/21/2024 17:00,61.86,62,50,90,0,0,0,0,0
1/21/2024 18:00,61.86,62,50,90,0,0,0,0,0
1/21/2024 19:00,61.86,62,50,100,190,0,190,0,0
1/21/2024 20:00,61.86,62,50,100,190,0,190,0,0
1/21/2024 21:00,61.86,62,50,130,0,0,0,0,0
1/21/2024 22:00,61.86,62,50,130,0,0,0,0,0
1/21/2024 23:00,61.86,62,50,120,0,0,0,0,0
1/22/2024 0:00,61.86,62,50,120,0,0,0,0,0
1/22/2024 1:00,61.86,62,50,150,0,0,0,0,0
1/22/2024 2:00,61.86,62,50,150,0,0,0,0,0
1/22/2024 3:00,61.86,62,50,120,0,0,0,0,0
1/22/2024 4:00,61.86,62,50,120,0,0,0,0,0
1/22/2024 5:00,61.87,62,50,120,0,0,0,0,0
1/22/2024 6:00,61.87,62,50,120,0,0,0,0,0
1/22/2024 7:00,61.87,62,50,90,0,0,0,0,0
1/22/2024 8:00,61.87,62,50,90,0,0,0,0,0
1/22/2024 9:00,61.87,62,50,120,0,0,0,0,0
1/22/2024 10:00,61.87,62,50,120,0,0,0,0,0
1/22/2024 11:00,61.87,62,50,90,0,0,0,0,0
1/22/2024 12:00,61.87,62,50,90,0,0,0,0,0
1/22/2024 13:00,61.88,62,50,90,0,0,0,0,0
1/22/2024 14:00,61.88,62,50,90,0,0,0,0,0
1/22/2024 15:00,61.88,62,50,120,0,0,0,0,0
1/22/2024 16:00,61.88,62,50,120,0,0,0,0,0
1/22/2024 17:00,61.88,62,50,90,180,0,180,0,0
1/22/2024 18:00,61.88,62,50,90,180,0,180,0,0
1/22/2024 19:00,61.87,62,50,110,430,0,430,0,0
1/22/2024 20:00,61.87,62,50,110,430,0,430,0,0
1/22/2024 21:00,61.86,62,50,80,380,0,380,0,0
1/22/2024 22:00,61.86,62,50,80,380,0,380,0,0
1/22/2024 23:00,61.85,62,50,60,380,0,380,0,0
1/23/2024 0:00,61.85,62,50,60,380,0,380,0,0
1/23/2024 1:00,61.85,62,50,100,0,0,0,0,0
1/23/2024 2:00,61.85,62,50,100,0,0,0,0,0
1/23/2024 3:00,61.85,62,50,90,0,0,0,0,0
1/23/2024 4:00,61.85,62,50,90,0,0,0,0,0
1/23/2024 5:00,61.86,62,50,120,0,0,0,0,0
1/23/2024 6:00,61.86,62,50,120,0,0,0,0,0
1/23/2024 7:00,61.86,62,50,150,0,0,0,0,0
1/23/2024 8:00,61.86,62,50,150,0,0,0,0,0
1/23/2024 9:00,61.86,62,50,140,0,0,0,0,0
1/23/2024 10:00,61.86,62,50,140,0,0,0,0,0
1/23/2024 11:00,61.86,62,50,90,0,0,0,0,0
1/23/2024 12:00,61.86,62,50,90,0,0,0,0,0
1/23/2024 13:00,61.86,62,50,90,0,0,0,0,0
1/23/2024 14:00,61.86,62,50,90,0,0,0,0,0
1/23/2024 15:00,61.86,62,50,100,120,0,120,0,0
1/23/2024 16:00,61.86,62,50,100,120,0,120,0,0
1/23/2024 17:00,61.86,62,50,120,320,0,320,0,0
1/23/2024 18:00,61.86,62,50,120,320,0,320,0,0
1/23/2024 19:00,61.86,62,50,120,380,0,380,0,0
1/23/2024 20:00,61.86,62,50,120,380,0,380,0,0
1/23/2024 21:00,61.85,62,50,110,510,0,510,0,0
1/23/2024 22:00,61.85,62,50,110,510,0,510,0,0
1/23/2024 23:00,61.84,62,50,110,0,0,0,0,0
1/24/2024 0:00,61.84,62,50,110,0,0,0,0,0
1/24/2024 1:00,61.85,62,50,120,0,0,0,0,0
1/24/2024 2:00,61.85,62,50,120,0,0,0,0,0
1/24/2024 3:00,61.85,62,50,120,0,0,0,0,0
1/24/2024 4:00,61.85,62,50,120,0,0,0,0,0
1/24/2024 5:00,61.85,62,50,150,0,0,0,0,0
1/24/2024 6:00,61.85,62,50,150,0,0,0,0,0
1/24/2024 7:00,61.86,62,50,120,0,0,0,0,0
1/24/2024 8:00,61.86,62,50,120,0,0,0,0,0
1/24/2024 9:00,61.86,62,50,120,180,0,180,0,0
1/24/2024 10:00,61.86,62,50,120,180,0,180,0,0
1/24/2024 11:00,61.86,62,50,120,0,0,0,0,0
1/24/2024 12:00,61.86,62,50,120,0,0,0,0,0
1/24/2024 13:00,61.86,62,50,120,0,0,0,0,0
1/24/2024 14:00,61.86,62,50,120,0,0,0,0,0
1/24/2024 15:00,61.86,62,50,120,0,0,0,0,0
1/24/2024 16:00,61.86,62,50,120,0,0,0,0,0
1/24/2024 17:00,61.86,62,50,70,370,0,370,0,0
1/24/2024 18:00,61.86,62,50,70,370,0,370,0,0
1/24/2024 19:00,61.85,62,50,80,380,0,380,0,0
1/24/2024 20:00,61.85,62,50,80,380,0,380,0,0
1/24/2024 21:00,61.85,62,50,80,380,0,380,0,0
1/24/2024 22:00,61.85,62,50,80,380,0,380,0,0
1/24/2024 23:00,61.84,62,50,70,370,0,370,0,0
1/25/2024 0:00,61.84,62,50,70,370,0,370,0,0
1/25/2024 1:00,61.84,62,50,90,0,0,0,0,0
1/25/2024 2:00,61.84,62,50,90,0,0,0,0,0
1/25/2024 3:00,61.84,62,50,90,0,0,0,0,0
1/25/2024 4:00,61.84,62,50,90,0,0,0,0,0
1/25/2024 5:00,61.85,62,50,60,0,0,0,0,0
1/25/2024 6:00,61.85,62,50,60,0,0,0,0,0
1/25/2024 7:00,61.85,62,50,80,0,0,0,0,0
1/25/2024 8:00,61.85,62,50,80,0,0,0,0,0
1/25/2024 9:00,61.85,62,50,50,0,0,0,0,0
1/25/2024 10:00,61.85,62,50,50,0,0,0,0,0
1/25/2024 11:00,61.85,62,50,30,0,0,0,0,0
1/25/2024 12:00,61.85,62,50,30,0,0,0,0,0
1/25/2024 13:00,61.85,62,50,30,0,0,0,0,0
